100 50
6 20 T
6 21 H
6 22 H
6 23 N
6 24 H
6 25 T
6 26 N
6 27 H
6 28 N
6 29 N
6 30 B
6 31 T
6 32 N
6 33 N
6 34 N
6 35 T
6 36 N
6 37 H
6 38 T
6 39 N
6 40 N
6 41 B
6 42 N
6 43 B
6 44 N
6 45 H
6 46 N
6 47 N
6 48 H
6 49 N
6 50 N
7 1 N
7 2 T
7 3 T
7 4 N
7 5 N
7 6 N
7 7 T
7 8 N
7 9 N
7 10 N
7 11 T
7 12 N
7 13 H
7 14 N
7 15 T
7 16 N
7 17 H
7 18 N
7 19 N
7 20 N
7 21 N
7 22 N
7 23 T
7 24 N
7 25 T
7 26 N
7 27 N
7 28 B
7 29 N
7 30 N
7 31 N
7 32 H
7 33 B
7 34 N
7 35 N
7 36 H
7 37 N
7 38 B
7 39 T
7 40 T
7 41 N
7 42 N
7 43 N
7 44 H
7 45 N
7 46 H
7 47 H
7 48 N
7 49 N
7 50 T
8 1 T
8 2 H
8 3 T
8 4 H
8 5 N
8 6 N
8 7 N
8 8 N
8 9 B
8 10 N
8 11 N
8 12 H
8 13 B
8 14 N
8 15 H
8 16 N
8 17 B
8 18 N
8 19 T
8 20 T
8 21 N
8 22 B
8 23 H
8 24 N
8 25 N
8 26 H
8 27 H
8 28 N
8 29 B
8 30 N
8 31 H
8 32 N
8 33 H
8 34 B
8 35 T
8 36 T
8 37 B
8 38 T
8 39 N
8 40 N
8 41 N
8 42 T
8 43 N
8 44 H
8 45 H
8 46 N
8 47 T
8 48 N
8 49 N
8 50 T
9 1 B
9 2 H
9 3 H
9 4 H
9 5 B
9 6 H
9 7 N
9 8 B
9 9 T
9 10 B
9 11 N
9 12 N
9 13 B
9 14 N
9 15 T
9 16 B
9 17 H
9 18 N
9 19 T
9 20 N
9 21 H
9 22 B
9 23 T
9 24 B
9 25 H
9 26 H
9 27 H
9 28 H
9 29 T
9 30 N
9 31 N
9 32 N
9 33 N
9 34 B
9 35 H
9 36 N
9 37 H
9 38 T
9 39 N
9 40 N
9 41 T
9 42 N
9 43 H
9 44 H
9 45 T
9 46 N
9 47 N
9 48 N
9 49 N
9 50 N
10 1 H
10 2 T
10 3 N
10 4 T
10 5 H
10 6 N
10 7 N
10 8 N
10 9 N
10 10 B
10 11 N
10 12 H
10 13 N
10 14 H
10 15 N
10 16 N
10 17 N
10 18 N
10 19 T
10 20 B
10 21 T
10 22 H
10 23 N
10 24 N
10 25 N
10 26 N
10 27 H
10 28 B
10 29 N
10 30 H
10 31 N
10 32 T
10 33 N
10 34 T
10 35 T
10 36 T
10 37 T
10 38 N
10 39 N
10 40 N
10 41 T
10 42 T
10 43 T
10 44 H
10 45 T
10 46 N
10 47 H
10 48 H
10 49 N
10 50 T
11 1 H
11 2 N
11 3 N
11 4 B
11 5 N
11 6 N
11 7 H
11 8 N
11 9 B
11 10 N
11 11 N
11 12 H
11 13 N
11 14 H
11 15 N
11 16 N
11 17 N
11 18 T
11 19 H
11 20 H
11 21 T
11 22 H
11 23 T
11 24 N
11 25 N
11 26 T
11 27 N
11 28 N
11 29 B
11 30 N
11 31 H
11 32 N
11 33 N
11 34 N
11 35 N
11 36 N
11 37 T
11 38 N
11 39 N
11 40 T
11 41 H
11 42 H
11 43 N
11 44 B
11 45 H
11 46 H
11 47 N
11 48 N
11 49 T
11 50 N
12 1 H
12 2 T
12 3 T
12 4 T
12 5 T
12 6 H
12 7 N
12 8 N
12 9 H
12 10 T
12 11 B
12 12 H
12 13 H
12 14 T
12 15 T
12 16 T
12 17 T
12 18 H
12 19 N
12 20 T
12 21 B
12 22 N
12 23 N
12 24 T
12 25 N
12 26 N
12 27 T
12 28 N
12 29 H
12 30 N
12 31 H
12 32 H
12 33 N
12 34 N
12 35 H
12 36 N
12 37 T
12 38 N
12 39 N
12 40 N
12 41 T
12 42 B
12 43 N
12 44 H
12 45 N
12 46 N
12 47 N
12 48 H
12 49 N
12 50 N
13 1 T
13 2 N
13 3 T
13 4 N
13 5 N
13 6 N
13 7 T
13 8 H
13 9 N
13 10 N
13 11 N
13 12 H
13 13 N
13 14 T
13 15 N
13 16 H
13 17 H
13 18 N
13 19 N
13 20 N
13 21 N
13 22 T
13 23 H
13 24 H
13 25 B
13 26 N
13 27 H
13 28 N
13 29 H
13 30 N
13 31 N
13 32 N
13 33 H
13 34 H
13 35 N
13 36 B
13 37 T
13 38 T
13 39 B
13 40 B
13 41 N
13 42 N
13 43 H
13 44 N
13 45 H
13 46 N
13 47 N
13 48 N
13 49 T
13 50 N
14 1 T
14 2 H
14 3 T
14 4 H
14 5 N
14 6 N
14 7 T
14 8 N
14 9 N
14 10 N
14 11 H
14 12 N
14 13 H
14 14 N
14 15 N
14 16 N
14 17 T
14 18 N
14 19 N
14 20 N
14 21 T
14 22 B
14 23 N
14 24 T
14 25 H
14 26 H
14 27 T
14 28 N
14 29 H
14 30 T
14 31 N
14 32 H
14 33 N
14 34 N
14 35 N
14 36 H
14 37 T
14 38 H
14 39 N
14 40 H
14 41 T
14 42 T
14 43 N
14 44 H
14 45 N
14 46 T
14 47 T
14 48 N
14 49 N
14 50 T
15 1 B
15 2 H
15 3 N
15 4 B
15 5 N
15 6 N
15 7 T
15 8 B
15 9 H
15 10 T
15 11 H
15 12 N
15 13 N
15 14 T
15 15 T
15 16 H
15 17 T
15 18 N
15 19 N
15 20 T
15 21 H
15 22 N
15 23 N
15 24 H
15 25 T
15 26 T
15 27 T
15 28 N
15 29 T
15 30 N
15 31 N
15 32 N
15 33 N
15 34 H
15 35 N
15 36 N
15 37 N
15 38 N
15 39 T
15 40 H
15 41 N
15 42 H
15 43 N
15 44 N
15 45 B
15 46 N
15 47 T
15 48 N
15 49 T
15 50 N
16 1 H
16 2 T
16 3 H
16 4 N
16 5 T
16 6 H
16 7 N
16 8 H
16 9 N
16 10 T
16 11 T
16 12 N
16 13 T
16 14 N
16 15 T
16 16 B
16 17 T
16 18 N
16 19 N
16 20 N
16 21 T
16 22 N
16 23 N
16 24 B
16 25 N
16 26 N
16 27 N
16 28 T
16 29 B
16 30 N
16 31 H
16 32 B
16 33 N
16 34 N
16 35 N
16 36 N
16 37 N
16 38 H
16 39 T
16 40 N
16 41 N
16 42 N
16 43 N
16 44 H
16 45 B
16 46 N
16 47 N
16 48 N
16 49 T
16 50 N
17 1 T
17 2 H
17 3 N
17 4 N
17 5 N
17 6 B
17 7 N
17 8 N
17 9 N
17 10 B
17 11 N
17 12 H
17 13 N
17 14 N
17 15 T
17 16 B
17 17 H
17 18 N
17 19 N
17 20 H
17 21 N
17 22 T
17 23 N
17 24 N
17 25 H
17 26 T
17 27 T
17 28 H
17 29 T
17 30 N
17 31 N
17 32 N
17 33 N
17 34 T
17 35 N
17 36 H
17 37 N
17 38 H
17 39 T
17 40 N
17 41 H
17 42 N
17 43 N
17 44 N
17 45 N
17 46 B
17 47 N
17 48 N
17 49 T
17 50 N
18 1 T
18 2 N
18 3 H
18 4 H
18 5 N
18 6 H
18 7 N
18 8 N
18 9 T
18 10 H
18 11 B
18 12 T
18 13 N
18 14 H
18 15 H
18 16 T
18 17 N
18 18 T
18 19 H
18 20 H
18 21 N
18 22 H
18 23 H
18 24 H
18 25 T
18 26 N
18 27 T
18 28 N
18 29 N
18 30 N
18 31 H
18 32 H
18 33 H
18 34 N
18 35 T
18 36 N
18 37 N
18 38 N
18 39 N
18 40 B
18 41 H
18 42 N
18 43 H
18 44 H
18 45 T
18 46 T
18 47 T
18 48 N
18 49 N
18 50 N
19 1 B
19 2 H
19 3 N
19 4 B
19 5 H
19 6 H
19 7 T
19 8 T
19 9 N
19 10 T
19 11 T
19 12 N
19 13 B
19 14 N
19 15 T
19 16 N
19 17 N
19 18 H
19 19 H
19 20 N
19 21 N
19 22 N
19 23 H
19 24 N
19 25 H
19 26 H
19 27 N
19 28 N
19 29 H
19 30 N
19 31 N
19 32 N
19 33 N
19 34 H
19 35 B
19 36 T
19 37 N
19 38 H
19 39 N
19 40 T
19 41 N
19 42 T
19 43 T
19 44 B
19 45 H
19 46 N
19 47 N
19 48 T
19 49 N
19 50 H
20 1 H
20 2 N
20 3 B
20 4 T
20 5 N
20 6 T
20 7 N
20 8 N
20 9 N
20 10 H
20 11 T
20 12 T
20 13 N
20 14 H
20 15 N
20 16 N
20 17 T
20 18 T
20 19 T
20 20 H
20 21 T
20 22 N
20 23 B
20 24 N
20 25 N
20 26 T
20 27 N
20 28 H
20 29 B
20 30 N
20 31 N
20 32 H
20 33 T
20 34 B
20 35 N
20 36 H
20 37 H
20 38 B
20 39 T
20 40 N
20 41 T
20 42 N
20 43 N
20 44 N
20 45 T
20 46 N
20 47 T
20 48 T
20 49 T
20 50 T
21 1 H
21 2 H
21 3 T
21 4 N
21 5 N
21 6 N
21 7 T
21 8 T
21 9 T
21 10 T
21 11 N
21 12 N
21 13 B
21 14 N
21 15 T
21 16 N
21 17 N
21 18 H
21 19 N
21 20 T
21 21 T
21 22 H
21 23 T
21 24 N
21 25 B
21 26 N
21 27 N
21 28 N
21 29 N
21 30 N
21 31 N
21 32 N
21 33 N
21 34 T
21 35 H
21 36 N
21 37 N
21 38 N
21 39 T
21 40 B
21 41 N
21 42 H
21 43 N
21 44 T
21 45 T
21 46 H
21 47 N
21 48 N
21 49 T
21 50 N
22 1 N
22 2 N
22 3 H
22 4 N
22 5 N
22 6 H
22 7 N
22 8 T
22 9 T
22 10 N
22 11 T
22 12 N
22 13 N
22 14 N
22 15 T
22 16 N
22 17 H
22 18 B
22 19 N
22 20 N
22 21 N
22 22 T
22 23 N
22 24 H
22 25 N
22 26 N
22 27 N
22 28 N
22 29 N
22 30 H
22 31 B
22 32 N
22 33 N
22 34 T
22 35 T
22 36 H
22 37 H
22 38 N
22 39 H
22 40 T
22 41 T
22 42 B
22 43 N
22 44 N
22 45 T
22 46 H
22 47 N
22 48 H
22 49 T
22 50 H
23 1 N
23 2 N
23 3 N
23 4 N
23 5 N
23 6 B
23 7 N
23 8 B
23 9 B
23 10 T
23 11 T
23 12 N
23 13 N
23 14 N
23 15 H
23 16 B
23 17 H
23 18 N
23 19 B
23 20 N
23 21 B
23 22 H
23 23 T
23 24 H
23 25 T
23 26 T
23 27 N
23 28 N
23 29 H
23 30 T
23 31 N
23 32 T
23 33 H
23 34 N
23 35 N
23 36 H
23 37 T
23 38 T
23 39 H
23 40 B
23 41 N
23 42 N
23 43 N
23 44 N
23 45 N
23 46 H
23 47 T
23 48 N
23 49 N
23 50 T
24 1 N
24 2 N
24 3 N
24 4 T
24 5 N
24 6 H
24 7 H
24 8 H
24 9 B
24 10 B
24 11 H
24 12 T
24 13 N
24 14 H
24 15 N
24 16 H
24 17 H
24 18 N
24 19 T
24 20 H
24 21 N
24 22 H
24 23 N
24 24 N
24 25 N
24 26 N
24 27 T
24 28 N
24 29 H
24 30 N
24 31 N
24 32 H
24 33 N
24 34 N
24 35 T
24 36 H
24 37 N
24 38 N
24 39 T
24 40 B
24 41 N
24 42 N
24 43 T
24 44 T
24 45 N
24 46 B
24 47 T
24 48 H
24 49 N
24 50 T
25 1 N
25 2 N
25 3 N
25 4 H
25 5 T
25 6 N
25 7 N
25 8 N
25 9 N
25 10 B
25 11 N
25 12 N
25 13 T
25 14 N
25 15 N
25 16 T
25 17 N
25 18 N
25 19 H
25 20 N
25 21 H
25 22 B
25 23 H
25 24 H
25 25 N
25 26 N
25 27 H
25 28 H
25 29 T
25 30 N
25 31 N
25 32 B
25 33 N
25 34 B
25 35 B
25 36 T
25 37 T
25 38 T
25 39 T
25 40 N
25 41 N
25 42 B
25 43 H
25 44 B
25 45 N
25 46 H
25 47 T
25 48 N
25 49 H
25 50 N
26 1 N
26 2 N
26 3 B
26 4 B
26 5 T
26 6 N
26 7 H
26 8 N
26 9 N
26 10 N
26 11 H
26 12 H
26 13 N
26 14 N
26 15 B
26 16 H
26 17 T
26 18 N
26 19 N
26 20 N
26 21 N
26 22 N
26 23 B
26 24 N
26 25 N
26 26 B
26 27 N
26 28 N
26 29 T
26 30 N
26 31 N
26 32 T
26 33 N
26 34 N
26 35 T
26 36 N
26 37 T
26 38 N
26 39 N
26 40 N
26 41 H
26 42 T
26 43 N
26 44 N
26 45 T
26 46 H
26 47 H
26 48 B
26 49 N
26 50 N
27 1 T
27 2 N
27 3 H
27 4 N
27 5 N
27 6 T
27 7 N
27 8 H
27 9 N
27 10 N
27 11 N
27 12 N
27 13 H
27 14 N
27 15 T
27 16 N
27 17 B
27 18 N
27 19 H
27 20 B
27 21 H
27 22 B
27 23 N
27 24 N
27 25 N
27 26 H
27 27 T
27 28 N
27 29 N
27 30 H
27 31 T
27 32 N
27 33 T
27 34 N
27 35 N
27 36 T
27 37 T
27 38 N
27 39 T
27 40 H
27 41 B
27 42 N
27 43 N
27 44 N
27 45 H
27 46 N
27 47 N
27 48 N
27 49 N
27 50 H
28 1 N
28 2 N
28 3 N
28 4 N
28 5 T
28 6 T
28 7 N
28 8 N
28 9 B
28 10 N
28 11 H
28 12 N
28 13 H
28 14 N
28 15 N
28 16 H
28 17 N
28 18 N
28 19 B
28 20 N
28 21 T
28 22 T
28 23 N
28 24 N
28 25 T
28 26 B
28 27 T
28 28 T
28 29 T
28 30 T
28 31 B
28 32 H
28 33 H
28 34 T
28 35 N
28 36 N
28 37 T
28 38 H
28 39 T
28 40 N
28 41 N
28 42 N
28 43 B
28 44 N
28 45 B
28 46 H
28 47 T
28 48 N
28 49 N
28 50 N
29 1 N
29 2 N
29 3 T
29 4 N
29 5 N
29 6 N
29 7 N
29 8 H
29 9 T
29 10 T
29 11 H
29 12 T
29 13 N
29 14 N
29 15 H
29 16 T
29 17 T
29 18 N
29 19 N
29 20 H
29 21 N
29 22 B
29 23 N
29 24 H
29 25 B
29 26 H
29 27 B
29 28 N
29 29 H
29 30 N
29 31 N
29 32 T
29 33 T
29 34 T
29 35 H
29 36 H
29 37 N
29 38 N
29 39 N
29 40 N
29 41 H
29 42 H
29 43 T
29 44 N
29 45 N
29 46 H
29 47 T
29 48 N
29 49 N
29 50 N
30 1 N
30 2 T
30 3 N
30 4 N
30 5 N
30 6 T
30 7 N
30 8 T
30 9 N
30 10 N
30 11 N
30 12 T
30 13 B
30 14 T
30 15 H
30 16 H
30 17 H
30 18 T
30 19 B
30 20 H
30 21 N
30 22 N
30 23 N
30 24 B
30 25 N
30 26 N
30 27 H
30 28 N
30 29 N
30 30 N
30 31 B
30 32 B
30 33 N
30 34 T
30 35 T
30 36 N
30 37 N
30 38 H
30 39 N
30 40 N
30 41 N
30 42 N
30 43 B
30 44 N
30 45 T
30 46 H
30 47 N
30 48 N
30 49 N
30 50 N
31 1 B
31 2 H
31 3 N
31 4 B
31 5 N
31 6 N
31 7 H
31 8 N
31 9 B
31 10 H
31 11 B
31 12 T
31 13 N
31 14 T
31 15 N
31 16 T
31 17 H
31 18 B
31 19 N
31 20 H
31 21 N
31 22 T
31 23 H
31 24 N
31 25 T
31 26 T
31 27 N
31 28 B
31 29 T
31 30 N
31 31 B
31 32 N
31 33 N
31 34 B
31 35 T
31 36 N
31 37 N
31 38 H
31 39 H
31 40 N
31 41 H
31 42 H
31 43 N
31 44 N
31 45 B
31 46 T
31 47 N
31 48 N
31 49 T
31 50 H
32 1 N
32 2 T
32 3 T
32 4 N
32 5 T
32 6 T
32 7 N
32 8 N
32 9 H
32 10 N
32 11 H
32 12 T
32 13 N
32 14 N
32 15 H
32 16 N
32 17 N
32 18 H
32 19 B
32 20 H
32 21 T
32 22 T
32 23 N
32 24 H
32 25 N
32 26 H
32 27 N
32 28 B
32 29 N
32 30 N
32 31 T
32 32 T
32 33 T
32 34 N
32 35 N
32 36 N
32 37 N
32 38 N
32 39 N
32 40 T
32 41 H
32 42 B
32 43 H
32 44 N
32 45 T
32 46 H
32 47 B
32 48 N
32 49 N
32 50 N
33 1 H
33 2 H
33 3 H
33 4 N
33 5 N
33 6 N
33 7 T
33 8 T
33 9 H
33 10 N
33 11 H
33 12 N
33 13 N
33 14 N
33 15 B
33 16 H
33 17 N
33 18 N
33 19 N
33 20 T
33 21 T
33 22 T
33 23 N
33 24 H
33 25 N
33 26 T
33 27 H
33 28 T
33 29 T
33 30 N
33 31 H
33 32 T
33 33 T
33 34 N
33 35 B
33 36 N
33 37 N
33 38 N
33 39 N
33 40 N
33 41 T
33 42 H
33 43 B
33 44 N
33 45 N
33 46 N
33 47 B
33 48 H
33 49 H
33 50 B
34 1 T
34 2 H
34 3 B
34 4 N
34 5 N
34 6 N
34 7 B
34 8 H
34 9 N
34 10 T
34 11 H
34 12 N
34 13 N
34 14 N
34 15 N
34 16 N
34 17 B
34 18 H
34 19 T
34 20 T
34 21 N
34 22 N
34 23 B
34 24 B
34 25 B
34 26 H
34 27 N
34 28 T
34 29 N
34 30 N
34 31 N
34 32 H
34 33 H
34 34 N
34 35 N
34 36 N
34 37 N
34 38 H
34 39 N
34 40 T
34 41 H
34 42 N
34 43 T
34 44 N
34 45 N
34 46 N
34 47 N
34 48 N
34 49 N
34 50 N
35 1 T
35 2 H
35 3 T
35 4 H
35 5 N
35 6 N
35 7 N
35 8 H
35 9 T
35 10 N
35 11 N
35 12 N
35 13 H
35 14 N
35 15 B
35 16 T
35 17 T
35 18 T
35 19 T
35 20 H
35 21 B
35 22 N
35 23 N
35 24 N
35 25 N
35 26 T
35 27 N
35 28 T
35 29 N
35 30 N
35 31 N
35 32 T
35 33 T
35 34 H
35 35 H
35 36 H
35 37 N
35 38 B
35 39 T
35 40 H
35 41 T
35 42 N
35 43 T
35 44 N
35 45 N
35 46 H
35 47 T
35 48 H
35 49 H
35 50 N
36 1 N
36 2 H
36 3 T
36 4 N
36 5 B
36 6 T
36 7 H
36 8 H
36 9 N
36 10 N
36 11 H
36 12 N
36 13 T
36 14 H
36 15 N
36 16 T
36 17 H
36 18 B
36 19 H
36 20 H
36 21 B
36 22 B
36 23 T
36 24 N
36 25 T
36 26 N
36 27 H
36 28 N
36 29 N
36 30 N
36 31 T
36 32 T
36 33 N
36 34 N
36 35 N
36 36 H
36 37 H
36 38 H
36 39 N
36 40 H
36 41 B
36 42 N
36 43 B
36 44 T
36 45 N
36 46 N
36 47 N
36 48 N
36 49 N
36 50 N
37 1 H
37 2 N
37 3 B
37 4 B
37 5 N
37 6 N
37 7 H
37 8 B
37 9 N
37 10 T
37 11 N
37 12 N
37 13 H
37 14 N
37 15 N
37 16 N
37 17 H
37 18 B
37 19 N
37 20 N
37 21 H
37 22 N
37 23 N
37 24 N
37 25 N
37 26 N
37 27 T
37 28 H
37 29 H
37 30 T
37 31 H
37 32 B
37 33 N
37 34 N
37 35 T
37 36 N
37 37 B
37 38 T
37 39 N
37 40 N
37 41 N
37 42 N
37 43 T
37 44 N
37 45 N
37 46 N
37 47 T
37 48 N
37 49 N
37 50 T
38 1 T
38 2 N
38 3 N
38 4 N
38 5 H
38 6 N
38 7 H
38 8 H
38 9 H
38 10 N
38 11 T
38 12 N
38 13 N
38 14 T
38 15 N
38 16 T
38 17 T
38 18 H
38 19 N
38 20 N
38 21 N
38 22 H
38 23 N
38 24 N
38 25 H
38 26 H
38 27 T
38 28 N
38 29 H
38 30 B
38 31 N
38 32 N
38 33 H
38 34 H
38 35 N
38 36 B
38 37 H
38 38 T
38 39 N
38 40 B
38 41 B
38 42 T
38 43 T
38 44 N
38 45 N
38 46 N
38 47 N
38 48 B
38 49 H
38 50 N
39 1 N
39 2 H
39 3 H
39 4 B
39 5 N
39 6 N
39 7 N
39 8 B
39 9 H
39 10 B
39 11 N
39 12 B
39 13 N
39 14 T
39 15 N
39 16 N
39 17 N
39 18 H
39 19 N
39 20 T
39 21 T
39 22 N
39 23 B
39 24 N
39 25 H
39 26 T
39 27 T
39 28 H
39 29 N
39 30 N
39 31 H
39 32 H
39 33 H
39 34 N
39 35 B
39 36 N
39 37 N
39 38 H
39 39 N
39 40 B
39 41 H
39 42 N
39 43 N
39 44 T
39 45 H
39 46 H
39 47 N
39 48 B
39 49 N
39 50 H
40 1 N
40 2 T
40 3 H
40 4 H
40 5 T
40 6 B
40 7 B
40 8 T
40 9 N
40 10 N
40 11 N
40 12 N
40 13 T
40 14 N
40 15 H
40 16 N
40 17 N
40 18 H
40 19 N
40 20 N
40 21 N
40 22 N
40 23 B
40 24 B
40 25 N
40 26 N
40 27 N
40 28 N
40 29 H
40 30 N
40 31 N
40 32 N
40 33 H
40 34 N
40 35 N
40 36 N
40 37 H
40 38 H
40 39 N
40 40 H
40 41 N
40 42 T
40 43 N
40 44 N
40 45 N
40 46 N
40 47 T
40 48 B
40 49 N
40 50 H
41 1 N
41 2 N
41 3 T
41 4 N
41 5 N
41 6 B
41 7 N
41 8 H
41 9 N
41 10 N
41 11 N
41 12 N
41 13 N
41 14 N
41 15 N
41 16 T
41 17 N
41 18 N
41 19 H
41 20 H
41 21 N
41 22 H
41 23 H
41 24 N
41 25 H
41 26 N
41 27 B
41 28 H
41 29 N
41 30 N
41 31 T
41 32 N
41 33 T
41 34 T
41 35 T
41 36 B
41 37 N
41 38 N
41 39 N
41 40 B
41 41 N
41 42 T
41 43 N
41 44 N
41 45 N
41 46 B
41 47 H
41 48 T
41 49 N
41 50 N
42 1 H
42 2 N
42 3 N
42 4 T
42 5 B
42 6 B
42 7 N
42 8 N
42 9 T
42 10 N
42 11 N
42 12 N
42 13 H
42 14 T
42 15 T
42 16 H
42 17 N
42 18 T
42 19 N
42 20 H
42 21 T
42 22 B
42 23 H
42 24 N
42 25 N
42 26 N
42 27 B
42 28 N
42 29 N
42 30 N
42 31 H
42 32 N
42 33 N
42 34 N
42 35 H
42 36 H
42 37 B
42 38 N
42 39 N
42 40 N
42 41 N
42 42 N
42 43 N
42 44 N
42 45 N
42 46 N
42 47 N
42 48 N
42 49 N
42 50 H
43 1 N
43 2 T
43 3 N
43 4 T
43 5 T
43 6 N
43 7 H
43 8 N
43 9 T
43 10 H
43 11 T
43 12 N
43 13 T
43 14 T
43 15 N
43 16 N
43 17 H
43 18 T
43 19 T
43 20 H
43 21 N
43 22 N
43 23 T
43 24 N
43 25 N
43 26 T
43 27 H
43 28 B
43 29 B
43 30 T
43 31 N
43 32 N
43 33 N
43 34 N
43 35 N
43 36 T
43 37 T
43 38 N
43 39 N
43 40 H
43 41 B
43 42 B
43 43 T
43 44 T
43 45 H
43 46 N
43 47 T
43 48 N
43 49 N
43 50 N
44 1 N
44 2 N
44 3 N
44 4 N
44 5 N
44 6 B
44 7 N
44 8 N
44 9 N
44 10 N
44 11 N
44 12 T
44 13 N
44 14 N
44 15 N
44 16 H
44 17 N
44 18 T
44 19 N
44 20 B
44 21 N
44 22 B
44 23 N
44 24 N
44 25 N
44 26 T
44 27 B
44 28 N
44 29 B
44 30 N
44 31 H
44 32 B
44 33 N
44 34 H
44 35 T
44 36 N
44 37 N
44 38 B
44 39 T
44 40 N
44 41 N
44 42 N
44 43 N
44 44 H
44 45 T
44 46 N
44 47 T
44 48 T
44 49 H
44 50 N
45 1 B
45 2 T
45 3 N
45 4 N
45 5 T
45 6 T
45 7 N
45 8 N
45 9 N
45 10 N
45 11 H
45 12 H
45 13 N
45 14 B
45 15 B
45 16 H
45 17 H
45 18 T
45 19 T
45 20 N
45 21 T
45 22 N
45 23 B
45 24 N
45 25 N
45 26 N
45 27 N
45 28 B
45 29 T
45 30 N
45 31 H
45 32 N
45 33 T
45 34 N
45 35 H
45 36 N
45 37 N
45 38 N
45 39 H
45 40 B
45 41 H
45 42 N
45 43 B
45 44 N
45 45 N
45 46 N
45 47 N
45 48 H
45 49 H
45 50 T
46 1 H
46 2 N
46 3 T
46 4 T
46 5 N
46 6 B
46 7 H
46 8 T
46 9 B
46 10 N
46 11 H
46 12 N
46 13 N
46 14 N
46 15 T
46 16 B
46 17 H
46 18 N
46 19 N
46 20 T
46 21 N
46 22 H
46 23 N
46 24 N
46 25 N
46 26 B
46 27 N
46 28 H
46 29 N
46 30 T
46 31 N
46 32 B
46 33 N
46 34 N
46 35 N
46 36 N
46 37 N
46 38 H
46 39 T
46 40 T
46 41 T
46 42 H
46 43 H
46 44 N
46 45 H
46 46 H
46 47 N
46 48 N
46 49 N
46 50 H
47 1 H
47 2 N
47 3 N
47 4 N
47 5 H
47 6 N
47 7 N
47 8 T
47 9 H
47 10 N
47 11 N
47 12 H
47 13 N
47 14 H
47 15 T
47 16 T
47 17 B
47 18 N
47 19 N
47 20 N
47 21 N
47 22 T
47 23 N
47 24 B
47 25 B
47 26 B
47 27 H
47 28 N
47 29 B
47 30 H
47 31 N
47 32 H
