100 50
12 19 N
12 20 N
12 21 N
12 22 H
12 23 T
12 24 T
12 25 N
12 26 H
12 27 N
12 28 T
12 29 N
12 30 N
12 31 N
12 32 N
12 33 N
12 34 B
12 35 B
12 36 N
12 37 N
12 38 H
12 39 N
12 40 T
12 41 N
12 42 N
12 43 H
12 44 N
12 45 H
12 46 N
12 47 N
12 48 N
12 49 T
12 50 N
13 1 T
13 2 T
13 3 T
13 4 T
13 5 B
13 6 N
13 7 B
13 8 T
13 9 N
13 10 B
13 11 N
13 12 N
13 13 T
13 14 B
13 15 N
13 16 B
13 17 N
13 18 H
13 19 N
13 20 N
13 21 H
13 22 B
13 23 N
13 24 H
13 25 N
13 26 N
13 27 T
13 28 N
13 29 T
13 30 T
13 31 H
13 32 H
13 33 T
13 34 N
13 35 H
13 36 N
13 37 N
13 38 B
13 39 B
13 40 H
13 41 N
13 42 N
13 43 N
13 44 N
13 45 H
13 46 N
13 47 H
13 48 B
13 49 B
13 50 T
14 1 N
14 2 N
14 3 H
14 4 N
14 5 N
14 6 H
14 7 N
14 8 N
14 9 N
14 10 T
14 11 T
14 12 N
14 13 N
14 14 H
14 15 N
14 16 N
14 17 N
14 18 N
14 19 N
14 20 N
14 21 N
14 22 H
14 23 H
14 24 N
14 25 N
14 26 T
14 27 H
14 28 N
14 29 N
14 30 N
14 31 N
14 32 N
14 33 N
14 34 N
14 35 B
14 36 T
14 37 T
14 38 N
14 39 N
14 40 B
14 41 H
14 42 N
14 43 T
14 44 N
14 45 N
14 46 N
14 47 H
14 48 H
14 49 N
14 50 N
15 1 N
15 2 T
15 3 T
15 4 N
15 5 N
15 6 B
15 7 H
15 8 B
15 9 N
15 10 N
15 11 T
15 12 N
15 13 H
15 14 N
15 15 T
15 16 N
15 17 H
15 18 N
15 19 H
15 20 N
15 21 N
15 22 H
15 23 B
15 24 N
15 25 N
15 26 T
15 27 H
15 28 T
15 29 N
15 30 N
15 31 T
15 32 N
15 33 N
15 34 N
15 35 N
15 36 N
15 37 H
15 38 N
15 39 N
15 40 H
15 41 N
15 42 H
15 43 N
15 44 B
15 45 N
15 46 N
15 47 T
15 48 B
15 49 H
15 50 N
16 1 B
16 2 N
16 3 N
16 4 T
16 5 N
16 6 T
16 7 T
16 8 N
16 9 H
16 10 T
16 11 B
16 12 T
16 13 N
16 14 B
16 15 T
16 16 T
16 17 N
16 18 T
16 19 H
16 20 N
16 21 N
16 22 N
16 23 B
16 24 H
16 25 N
16 26 N
16 27 B
16 28 N
16 29 T
16 30 N
16 31 B
16 32 T
16 33 N
16 34 B
16 35 N
16 36 N
16 37 H
16 38 N
16 39 N
16 40 T
16 41 T
16 42 H
16 43 T
16 44 H
16 45 N
16 46 T
16 47 N
16 48 H
16 49 B
16 50 H
17 1 B
17 2 B
17 3 B
17 4 N
17 5 T
17 6 N
17 7 N
17 8 H
17 9 T
17 10 H
17 11 N
17 12 T
17 13 H
17 14 B
17 15 N
17 16 N
17 17 H
17 18 H
17 19 N
17 20 N
17 21 N
17 22 N
17 23 N
17 24 N
17 25 H
17 26 T
17 27 N
17 28 N
17 29 N
17 30 N
17 31 N
17 32 N
17 33 H
17 34 N
17 35 H
17 36 H
17 37 N
17 38 N
17 39 N
17 40 N
17 41 H
17 42 H
17 43 B
17 44 T
17 45 T
17 46 H
17 47 N
17 48 H
17 49 H
17 50 N
18 1 N
18 2 N
18 3 H
18 4 H
18 5 N
18 6 B
18 7 T
18 8 B
18 9 T
18 10 T
18 11 T
18 12 H
18 13 B
18 14 N
18 15 T
18 16 H
18 17 N
18 18 H
18 19 N
18 20 N
18 21 N
18 22 N
18 23 B
18 24 N
18 25 N
18 26 H
18 27 H
18 28 N
18 29 H
18 30 N
18 31 N
18 32 H
18 33 T
18 34 H
18 35 T
18 36 H
18 37 N
18 38 N
18 39 N
18 40 N
18 41 N
18 42 H
18 43 T
18 44 H
18 45 T
18 46 N
18 47 N
18 48 N
18 49 T
18 50 N
19 1 N
19 2 T
19 3 H
19 4 N
19 5 T
19 6 H
19 7 N
19 8 T
19 9 N
19 10 N
19 11 N
19 12 B
19 13 N
19 14 B
19 15 T
19 16 H
19 17 H
19 18 T
19 19 N
19 20 H
19 21 N
19 22 H
19 23 N
19 24 N
19 25 N
19 26 N
19 27 N
19 28 H
19 29 N
19 30 N
19 31 N
19 32 N
19 33 T
19 34 N
19 35 T
19 36 N
19 37 B
19 38 N
19 39 N
19 40 H
19 41 T
19 42 T
19 43 N
19 44 T
19 45 T
19 46 N
19 47 N
19 48 N
19 49 B
19 50 H
20 1 T
20 2 N
20 3 N
20 4 T
20 5 N
20 6 N
20 7 N
20 8 N
20 9 N
20 10 H
20 11 N
20 12 N
20 13 T
20 14 N
20 15 T
20 16 N
20 17 N
20 18 H
20 19 N
20 20 T
20 21 N
20 22 T
20 23 N
20 24 H
20 25 H
20 26 T
20 27 H
20 28 B
20 29 T
20 30 N
20 31 T
20 32 N
20 33 B
20 34 N
20 35 B
20 36 N
20 37 T
20 38 N
20 39 T
20 40 N
20 41 H
20 42 T
20 43 N
20 44 N
20 45 N
20 46 N
20 47 H
20 48 N
20 49 B
20 50 T
21 1 T
21 2 N
21 3 N
21 4 N
21 5 B
21 6 H
21 7 N
21 8 H
21 9 N
21 10 N
21 11 H
21 12 T
21 13 N
21 14 N
21 15 N
21 16 T
21 17 H
21 18 N
21 19 N
21 20 N
21 21 N
21 22 N
21 23 H
21 24 H
21 25 N
21 26 T
21 27 N
21 28 N
21 29 H
21 30 B
21 31 N
21 32 N
21 33 N
21 34 T
21 35 T
21 36 H
21 37 H
21 38 N
21 39 B
21 40 N
21 41 N
21 42 N
21 43 H
21 44 B
21 45 H
21 46 N
21 47 N
21 48 T
21 49 N
21 50 H
22 1 H
22 2 N
22 3 N
22 4 T
22 5 N
22 6 T
22 7 N
22 8 T
22 9 N
22 10 N
22 11 N
22 12 T
22 13 N
22 14 N
22 15 N
22 16 B
22 17 B
22 18 N
22 19 N
22 20 H
22 21 H
22 22 B
22 23 N
22 24 H
22 25 N
22 26 B
22 27 N
22 28 N
22 29 N
22 30 N
22 31 N
22 32 N
22 33 T
22 34 N
22 35 T
22 36 N
22 37 B
22 38 N
22 39 T
22 40 B
22 41 N
22 42 B
22 43 N
22 44 T
22 45 H
22 46 H
22 47 H
22 48 T
22 49 T
22 50 H
23 1 T
23 2 T
23 3 N
23 4 H
23 5 B
23 6 N
23 7 N
23 8 N
23 9 N
23 10 H
23 11 H
23 12 T
23 13 T
23 14 H
23 15 N
23 16 H
23 17 N
23 18 N
23 19 N
23 20 T
23 21 T
23 22 N
23 23 T
23 24 T
23 25 N
23 26 N
23 27 N
23 28 T
23 29 N
23 30 H
23 31 B
23 32 N
23 33 B
23 34 H
23 35 N
23 36 N
23 37 B
23 38 N
23 39 N
23 40 N
23 41 N
23 42 N
23 43 T
23 44 T
23 45 H
23 46 N
23 47 T
23 48 T
23 49 N
23 50 T
24 1 T
24 2 T
24 3 T
24 4 N
24 5 H
24 6 H
24 7 N
24 8 N
24 9 N
24 10 N
24 11 T
24 12 T
24 13 N
24 14 N
24 15 N
24 16 N
24 17 B
24 18 B
24 19 B
24 20 H
24 21 N
24 22 T
24 23 T
24 24 H
24 25 H
24 26 H
24 27 H
24 28 H
24 29 N
24 30 N
24 31 H
24 32 N
24 33 N
24 34 N
24 35 H
24 36 H
24 37 N
24 38 N
24 39 N
24 40 T
24 41 N
24 42 H
24 43 N
24 44 H
24 45 T
24 46 N
24 47 N
24 48 T
24 49 N
24 50 N
25 1 T
25 2 H
25 3 N
25 4 N
25 5 T
25 6 N
25 7 H
25 8 N
25 9 N
25 10 N
25 11 B
25 12 N
25 13 T
25 14 T
25 15 T
25 16 N
25 17 N
25 18 H
25 19 N
25 20 N
25 21 B
25 22 N
25 23 H
25 24 T
25 25 N
25 26 H
25 27 H
25 28 N
25 29 H
25 30 H
25 31 B
25 32 N
25 33 T
25 34 H
25 35 B
25 36 T
25 37 N
25 38 N
25 39 T
25 40 B
25 41 N
25 42 H
25 43 T
25 44 H
25 45 T
25 46 H
25 47 H
25 48 H
25 49 T
25 50 H
26 1 N
26 2 H
26 3 H
26 4 N
26 5 N
26 6 B
26 7 H
26 8 T
26 9 H
26 10 N
26 11 N
26 12 N
26 13 N
26 14 H
26 15 T
26 16 B
26 17 T
26 18 H
26 19 B
26 20 T
26 21 T
26 22 N
26 23 N
26 24 B
26 25 N
26 26 H
26 27 T
26 28 H
26 29 T
26 30 N
26 31 B
26 32 N
26 33 N
26 34 N
26 35 H
26 36 N
26 37 N
26 38 N
26 39 H
26 40 N
26 41 N
26 42 H
26 43 N
26 44 N
26 45 T
26 46 N
26 47 H
26 48 N
26 49 N
26 50 N
27 1 T
27 2 T
27 3 T
27 4 H
27 5 B
27 6 H
27 7 N
27 8 B
27 9 T
27 10 H
27 11 N
27 12 T
27 13 N
27 14 T
27 15 T
27 16 N
27 17 N
27 18 N
27 19 N
27 20 H
27 21 H
27 22 N
27 23 H
27 24 N
27 25 H
27 26 N
27 27 H
27 28 T
27 29 N
27 30 N
27 31 N
27 32 H
27 33 B
27 34 B
27 35 N
27 36 T
27 37 N
27 38 N
27 39 N
27 40 H
27 41 N
27 42 T
27 43 N
27 44 H
27 45 T
27 46 N
27 47 N
27 48 B
27 49 N
27 50 B
28 1 N
28 2 N
28 3 N
28 4 N
28 5 N
28 6 N
28 7 N
28 8 T
28 9 N
28 10 H
28 11 N
28 12 H
28 13 N
28 14 H
28 15 N
28 16 H
28 17 H
28 18 N
28 19 T
28 20 T
28 21 T
28 22 N
28 23 H
28 24 H
28 25 N
28 26 B
28 27 H
28 28 N
28 29 N
28 30 B
28 31 T
28 32 N
28 33 B
28 34 N
28 35 H
28 36 B
28 37 N
28 38 N
28 39 T
28 40 N
28 41 T
28 42 T
28 43 N
28 44 T
28 45 T
28 46 H
28 47 B
28 48 T
28 49 N
28 50 N
29 1 N
29 2 H
29 3 N
29 4 N
29 5 H
29 6 N
29 7 H
29 8 N
29 9 N
29 10 B
29 11 N
29 12 H
29 13 N
29 14 H
29 15 B
29 16 N
29 17 N
29 18 N
29 19 H
29 20 H
29 21 N
29 22 N
29 23 T
29 24 T
29 25 H
29 26 B
29 27 N
29 28 N
29 29 N
29 30 N
29 31 H
29 32 N
29 33 N
29 34 N
29 35 T
29 36 B
29 37 N
29 38 B
29 39 N
29 40 N
29 41 H
29 42 H
29 43 B
29 44 H
29 45 T
29 46 H
29 47 N
29 48 H
29 49 N
29 50 H
30 1 N
30 2 T
30 3 N
30 4 N
30 5 T
30 6 N
30 7 N
30 8 N
30 9 N
30 10 T
30 11 N
30 12 N
30 13 N
30 14 N
30 15 H
30 16 N
30 17 N
30 18 B
30 19 N
30 20 N
30 21 B
30 22 H
30 23 N
30 24 T
30 25 T
30 26 N
30 27 T
30 28 N
30 29 H
30 30 T
30 31 N
30 32 H
30 33 N
30 34 T
30 35 T
30 36 N
30 37 B
30 38 N
30 39 N
30 40 B
30 41 H
30 42 H
30 43 N
30 44 N
30 45 N
30 46 N
30 47 N
30 48 N
30 49 N
30 50 N
31 1 N
31 2 N
31 3 N
31 4 N
31 5 T
31 6 T
31 7 B
31 8 N
31 9 N
31 10 N
31 11 T
31 12 H
31 13 T
31 14 B
31 15 N
31 16 N
31 17 N
31 18 N
31 19 N
31 20 N
31 21 N
31 22 T
31 23 H
31 24 H
31 25 T
31 26 N
31 27 N
31 28 N
31 29 N
31 30 N
31 31 N
31 32 B
31 33 T
31 34 H
31 35 T
31 36 N
31 37 N
31 38 T
31 39 T
31 40 T
31 41 N
31 42 H
31 43 H
31 44 T
31 45 T
31 46 H
31 47 N
31 48 B
31 49 H
31 50 B
32 1 H
32 2 H
32 3 H
32 4 N
32 5 H
32 6 H
32 7 H
32 8 N
32 9 H
32 10 T
32 11 N
32 12 H
32 13 H
32 14 H
32 15 T
32 16 B
32 17 N
32 18 B
32 19 H
32 20 N
32 21 N
32 22 T
32 23 N
32 24 H
32 25 T
32 26 N
32 27 N
32 28 N
32 29 N
32 30 N
32 31 N
32 32 N
32 33 N
32 34 B
32 35 N
32 36 T
32 37 T
32 38 T
32 39 H
32 40 T
32 41 N
32 42 B
32 43 B
32 44 T
32 45 N
32 46 T
32 47 N
32 48 T
32 49 T
32 50 H
33 1 N
33 2 N
33 3 H
33 4 N
33 5 H
33 6 N
33 7 H
33 8 N
33 9 N
33 10 N
33 11 T
33 12 N
33 13 N
33 14 T
33 15 N
33 16 T
33 17 N
33 18 N
33 19 B
33 20 N
33 21 N
33 22 T
33 23 N
33 24 N
33 25 H
33 26 B
33 27 H
33 28 N
33 29 N
33 30 N
33 31 H
33 32 N
33 33 B
33 34 B
33 35 N
33 36 T
33 37 H
33 38 T
33 39 T
33 40 H
33 41 N
33 42 T
33 43 H
33 44 N
33 45 H
33 46 T
33 47 N
33 48 N
33 49 T
33 50 N
34 1 N
34 2 N
34 3 T
34 4 N
34 5 B
34 6 N
34 7 T
34 8 H
34 9 N
34 10 H
34 11 N
34 12 H
34 13 N
34 14 B
34 15 N
34 16 T
34 17 H
34 18 N
34 19 H
34 20 H
34 21 N
34 22 N
34 23 T
34 24 N
34 25 T
34 26 B
34 27 N
34 28 N
34 29 T
34 30 N
34 31 N
34 32 T
34 33 T
34 34 H
34 35 N
34 36 H
34 37 B
34 38 N
34 39 N
34 40 T
34 41 H
34 42 N
34 43 N
34 44 H
34 45 N
34 46 N
34 47 H
34 48 T
34 49 N
34 50 B
35 1 H
35 2 T
35 3 T
35 4 N
35 5 N
35 6 T
35 7 H
35 8 T
35 9 B
35 10 N
35 11 B
35 12 N
35 13 N
35 14 B
35 15 N
35 16 T
35 17 T
35 18 T
35 19 B
35 20 B
35 21 H
35 22 N
35 23 T
35 24 N
35 25 N
35 26 T
35 27 H
35 28 N
35 29 B
35 30 N
35 31 H
35 32 N
35 33 T
35 34 N
35 35 B
35 36 B
35 37 N
35 38 T
35 39 N
35 40 N
35 41 T
35 42 T
35 43 H
35 44 B
35 45 N
35 46 N
35 47 N
35 48 N
35 49 N
35 50 N
36 1 N
36 2 N
36 3 H
36 4 N
36 5 N
36 6 N
36 7 N
36 8 B
36 9 H
36 10 B
36 11 H
36 12 N
36 13 T
36 14 B
36 15 N
36 16 N
36 17 T
36 18 N
36 19 B
36 20 N
36 21 H
36 22 H
36 23 T
36 24 N
36 25 H
36 26 N
36 27 H
36 28 T
36 29 H
36 30 T
36 31 N
36 32 B
36 33 N
36 34 N
36 35 T
36 36 H
36 37 N
36 38 H
36 39 T
36 40 B
36 41 T
36 42 N
36 43 N
36 44 H
36 45 H
36 46 N
36 47 N
36 48 T
36 49 N
36 50 N
37 1 N
37 2 N
37 3 T
37 4 N
37 5 N
37 6 N
37 7 B
37 8 T
37 9 N
37 10 B
37 11 N
37 12 H
37 13 N
37 14 N
37 15 T
37 16 N
37 17 H
37 18 N
37 19 T
37 20 T
37 21 H
37 22 N
37 23 H
37 24 N
37 25 H
37 26 H
37 27 T
37 28 H
37 29 H
37 30 H
37 31 N
37 32 T
37 33 H
37 34 B
37 35 N
37 36 H
37 37 N
37 38 T
37 39 N
37 40 N
37 41 N
37 42 N
37 43 N
37 44 N
37 45 T
37 46 T
37 47 N
37 48 N
37 49 T
37 50 N
38 1 N
38 2 N
38 3 N
38 4 N
38 5 N
38 6 N
38 7 B
38 8 N
38 9 N
38 10 N
38 11 N
38 12 N
38 13 B
38 14 N
38 15 N
38 16 N
38 17 T
38 18 T
38 19 T
38 20 N
38 21 N
38 22 H
38 23 H
38 24 H
38 25 T
38 26 N
38 27 N
38 28 N
38 29 N
38 30 N
38 31 N
38 32 N
38 33 N
38 34 B
38 35 N
38 36 N
38 37 B
38 38 N
38 39 N
38 40 N
38 41 T
38 42 N
38 43 H
38 44 T
38 45 T
38 46 N
38 47 T
38 48 H
38 49 N
38 50 T
39 1 B
39 2 T
39 3 H
39 4 N
39 5 B
39 6 N
39 7 N
39 8 N
39 9 T
39 10 N
39 11 N
39 12 T
39 13 N
39 14 N
39 15 H
39 16 H
39 17 N
39 18 B
39 19 N
39 20 H
39 21 H
39 22 N
39 23 N
39 24 B
39 25 T
39 26 T
39 27 T
39 28 N
39 29 N
39 30 T
39 31 B
39 32 N
39 33 B
39 34 N
39 35 T
39 36 N
39 37 N
39 38 T
39 39 T
39 40 N
39 41 H
39 42 N
39 43 T
39 44 N
39 45 N
39 46 N
39 47 N
39 48 N
39 49 N
39 50 N
40 1 H
40 2 N
40 3 N
40 4 N
40 5 H
40 6 N
40 7 N
40 8 T
40 9 B
40 10 H
40 11 N
40 12 H
40 13 N
40 14 T
40 15 H
40 16 H
40 17 N
40 18 B
40 19 N
40 20 H
40 21 N
40 22 N
40 23 N
40 24 N
40 25 B
40 26 H
40 27 B
40 28 H
40 29 N
40 30 N
40 31 N
40 32 T
40 33 T
40 34 N
40 35 H
40 36 B
40 37 N
40 38 N
40 39 B
40 40 T
40 41 H
40 42 H
40 43 T
40 44 N
40 45 N
40 46 N
40 47 N
40 48 T
40 49 H
40 50 N
41 1 N
41 2 H
41 3 T
41 4 N
41 5 N
41 6 N
41 7 N
41 8 N
41 9 N
41 10 N
41 11 N
41 12 N
41 13 T
41 14 T
41 15 N
41 16 N
41 17 N
41 18 B
41 19 T
41 20 T
41 21 H
41 22 H
41 23 N
41 24 N
41 25 N
41 26 B
41 27 N
41 28 N
41 29 H
41 30 N
41 31 N
41 32 H
41 33 H
41 34 N
41 35 H
41 36 N
41 37 H
41 38 N
41 39 N
41 40 T
41 41 T
41 42 H
41 43 B
41 44 H
41 45 N
41 46 N
41 47 N
41 48 N
41 49 N
41 50 N
42 1 N
42 2 N
42 3 N
42 4 T
42 5 N
42 6 N
42 7 N
42 8 H
42 9 N
42 10 N
42 11 B
42 12 N
42 13 N
42 14 B
42 15 N
42 16 T
42 17 T
42 18 N
42 19 N
42 20 N
42 21 T
42 22 T
42 23 T
42 24 N
42 25 T
42 26 N
42 27 N
42 28 N
42 29 T
42 30 N
42 31 N
42 32 T
42 33 N
42 34 N
42 35 N
42 36 H
42 37 N
42 38 N
42 39 T
42 40 H
42 41 N
42 42 H
42 43 N
42 44 N
42 45 N
42 46 T
42 47 H
42 48 H
42 49 T
42 50 N
43 1 T
43 2 N
43 3 T
43 4 H
43 5 N
43 6 N
43 7 B
43 8 H
43 9 N
43 10 N
43 11 T
43 12 T
43 13 N
43 14 T
43 15 N
43 16 N
43 17 H
43 18 N
43 19 N
43 20 B
43 21 T
43 22 N
43 23 B
43 24 T
43 25 N
43 26 N
43 27 H
43 28 B
43 29 N
43 30 N
43 31 T
43 32 N
43 33 N
43 34 N
43 35 N
43 36 H
43 37 H
43 38 H
43 39 T
43 40 N
43 41 N
43 42 H
43 43 B
43 44 N
43 45 N
43 46 N
43 47 N
43 48 N
43 49 H
43 50 N
44 1 N
44 2 T
44 3 N
44 4 H
44 5 H
44 6 T
44 7 N
44 8 N
44 9 N
44 10 H
44 11 N
44 12 N
44 13 N
44 14 H
44 15 N
44 16 N
44 17 N
44 18 B
44 19 B
44 20 B
44 21 T
44 22 B
44 23 N
44 24 B
44 25 N
44 26 T
44 27 T
44 28 N
44 29 T
44 30 T
44 31 N
44 32 H
44 33 H
44 34 H
44 35 T
44 36 H
44 37 N
44 38 N
44 39 T
44 40 N
44 41 N
44 42 N
44 43 N
44 44 T
44 45 N
44 46 H
44 47 N
44 48 H
44 49 N
44 50 N
45 1 T
45 2 T
45 3 B
45 4 N
45 5 N
45 6 N
45 7 N
45 8 T
45 9 T
45 10 N
45 11 N
45 12 H
45 13 N
45 14 T
45 15 B
45 16 N
45 17 H
45 18 N
45 19 T
45 20 N
45 21 N
45 22 T
45 23 N
45 24 B
45 25 T
45 26 H
45 27 N
45 28 N
45 29 T
45 30 N
45 31 H
45 32 N
45 33 H
45 34 H
45 35 T
45 36 T
45 37 H
45 38 N
45 39 H
45 40 H
45 41 N
45 42 H
45 43 N
45 44 H
45 45 N
45 46 H
45 47 H
45 48 T
45 49 N
45 50 N
46 1 N
46 2 N
46 3 N
46 4 N
46 5 N
46 6 N
46 7 T
46 8 T
46 9 T
46 10 H
46 11 N
46 12 B
46 13 H
46 14 N
46 15 T
46 16 H
46 17 N
46 18 N
46 19 N
46 20 N
46 21 N
46 22 T
46 23 N
46 24 T
46 25 N
46 26 H
46 27 T
46 28 N
46 29 H
46 30 B
46 31 H
46 32 H
46 33 N
46 34 N
46 35 N
46 36 T
46 37 N
46 38 T
46 39 N
46 40 N
46 41 H
46 42 N
46 43 H
46 44 H
46 45 N
46 46 H
46 47 H
46 48 N
46 49 H
46 50 N
47 1 T
47 2 H
47 3 T
47 4 N
47 5 N
47 6 H
47 7 N
47 8 T
47 9 N
47 10 H
47 11 H
47 12 N
47 13 T
47 14 H
47 15 N
47 16 H
47 17 H
47 18 B
47 19 T
47 20 N
47 21 T
47 22 N
47 23 B
47 24 N
47 25 B
47 26 T
47 27 N
47 28 N
47 29 N
47 30 H
47 31 N
47 32 T
