100 50
10 18 B
10 19 N
10 20 N
10 21 N
10 22 B
10 23 H
10 24 N
10 25 N
10 26 H
10 27 T
10 28 T
10 29 B
10 30 H
10 31 N
10 32 N
10 33 T
10 34 N
10 35 T
10 36 B
10 37 N
10 38 N
10 39 T
10 40 H
10 41 N
10 42 N
10 43 H
10 44 T
10 45 H
10 46 T
10 47 N
10 48 N
10 49 H
10 50 T
11 1 N
11 2 N
11 3 N
11 4 H
11 5 N
11 6 B
11 7 N
11 8 T
11 9 T
11 10 N
11 11 N
11 12 H
11 13 N
11 14 N
11 15 N
11 16 T
11 17 N
11 18 N
11 19 N
11 20 N
11 21 H
11 22 H
11 23 T
11 24 N
11 25 N
11 26 T
11 27 N
11 28 B
11 29 N
11 30 H
11 31 H
11 32 T
11 33 N
11 34 N
11 35 N
11 36 T
11 37 N
11 38 N
11 39 T
11 40 N
11 41 T
11 42 H
11 43 B
11 44 N
11 45 N
11 46 B
11 47 T
11 48 N
11 49 H
11 50 N
12 1 N
12 2 H
12 3 N
12 4 N
12 5 H
12 6 N
12 7 N
12 8 H
12 9 N
12 10 T
12 11 N
12 12 N
12 13 N
12 14 N
12 15 N
12 16 N
12 17 T
12 18 N
12 19 N
12 20 B
12 21 N
12 22 N
12 23 N
12 24 N
12 25 H
12 26 H
12 27 B
12 28 T
12 29 H
12 30 H
12 31 T
12 32 H
12 33 N
12 34 N
12 35 N
12 36 T
12 37 T
12 38 N
12 39 N
12 40 N
12 41 H
12 42 N
12 43 H
12 44 N
12 45 T
12 46 B
12 47 N
12 48 T
12 49 N
12 50 N
13 1 N
13 2 H
13 3 N
13 4 N
13 5 T
13 6 N
13 7 N
13 8 N
13 9 N
13 10 H
13 11 T
13 12 B
13 13 H
13 14 N
13 15 H
13 16 H
13 17 N
13 18 N
13 19 H
13 20 H
13 21 N
13 22 N
13 23 H
13 24 N
13 25 B
13 26 B
13 27 N
13 28 N
13 29 N
13 30 H
13 31 T
13 32 T
13 33 N
13 34 H
13 35 T
13 36 B
13 37 H
13 38 T
13 39 N
13 40 N
13 41 T
13 42 H
13 43 N
13 44 T
13 45 N
13 46 N
13 47 H
13 48 B
13 49 N
13 50 H
14 1 N
14 2 N
14 3 T
14 4 T
14 5 H
14 6 H
14 7 N
14 8 T
14 9 N
14 10 B
14 11 H
14 12 T
14 13 T
14 14 N
14 15 T
14 16 N
14 17 H
14 18 N
14 19 N
14 20 H
14 21 N
14 22 B
14 23 N
14 24 T
14 25 B
14 26 T
14 27 N
14 28 T
14 29 N
14 30 N
14 31 T
14 32 H
14 33 N
14 34 N
14 35 B
14 36 N
14 37 T
14 38 N
14 39 N
14 40 T
14 41 T
14 42 N
14 43 N
14 44 H
14 45 N
14 46 H
14 47 T
14 48 N
14 49 N
14 50 B
15 1 N
15 2 H
15 3 B
15 4 N
15 5 T
15 6 H
15 7 H
15 8 N
15 9 B
15 10 N
15 11 T
15 12 N
15 13 N
15 14 T
15 15 T
15 16 N
15 17 T
15 18 N
15 19 N
15 20 T
15 21 N
15 22 N
15 23 N
15 24 H
15 25 T
15 26 H
15 27 T
15 28 N
15 29 N
15 30 H
15 31 H
15 32 T
15 33 H
15 34 B
15 35 N
15 36 T
15 37 B
15 38 N
15 39 N
15 40 N
15 41 T
15 42 N
15 43 N
15 44 T
15 45 T
15 46 T
15 47 T
15 48 T
15 49 N
15 50 T
16 1 T
16 2 T
16 3 T
16 4 T
16 5 H
16 6 H
16 7 H
16 8 H
16 9 T
16 10 H
16 11 H
16 12 N
16 13 H
16 14 H
16 15 H
16 16 T
16 17 N
16 18 N
16 19 N
16 20 H
16 21 T
16 22 H
16 23 T
16 24 N
16 25 H
16 26 N
16 27 B
16 28 B
16 29 N
16 30 H
16 31 T
16 32 N
16 33 N
16 34 H
16 35 B
16 36 N
16 37 N
16 38 N
16 39 N
16 40 T
16 41 H
16 42 N
16 43 H
16 44 B
16 45 N
16 46 N
16 47 T
16 48 N
16 49 T
16 50 H
17 1 N
17 2 T
17 3 T
17 4 T
17 5 H
17 6 N
17 7 N
17 8 N
17 9 N
17 10 N
17 11 H
17 12 B
17 13 H
17 14 H
17 15 N
17 16 N
17 17 T
17 18 N
17 19 N
17 20 H
17 21 T
17 22 T
17 23 N
17 24 B
17 25 N
17 26 H
17 27 N
17 28 T
17 29 N
17 30 N
17 31 N
17 32 N
17 33 H
17 34 N
17 35 H
17 36 H
17 37 H
17 38 N
17 39 T
17 40 T
17 41 N
17 42 T
17 43 N
17 44 T
17 45 N
17 46 N
17 47 N
17 48 T
17 49 T
17 50 T
18 1 N
18 2 N
18 3 N
18 4 H
18 5 B
18 6 H
18 7 H
18 8 N
18 9 N
18 10 H
18 11 H
18 12 T
18 13 N
18 14 H
18 15 N
18 16 T
18 17 N
18 18 N
18 19 H
18 20 H
18 21 H
18 22 N
18 23 N
18 24 N
18 25 N
18 26 N
18 27 N
18 28 N
18 29 N
18 30 N
18 31 N
18 32 T
18 33 N
18 34 N
18 35 N
18 36 B
18 37 H
18 38 N
18 39 T
18 40 B
18 41 N
18 42 B
18 43 T
18 44 N
18 45 N
18 46 H
18 47 B
18 48 N
18 49 N
18 50 T
19 1 T
19 2 N
19 3 N
19 4 T
19 5 H
19 6 H
19 7 T
19 8 B
19 9 H
19 10 N
19 11 N
19 12 T
19 13 N
19 14 H
19 15 N
19 16 N
19 17 T
19 18 N
19 19 H
19 20 N
19 21 N
19 22 N
19 23 B
19 24 T
19 25 T
19 26 N
19 27 H
19 28 N
19 29 N
19 30 N
19 31 T
19 32 B
19 33 B
19 34 N
19 35 T
19 36 N
19 37 N
19 38 N
19 39 N
19 40 N
19 41 T
19 42 B
19 43 T
19 44 N
19 45 N
19 46 T
19 47 H
19 48 N
19 49 T
19 50 N
20 1 N
20 2 N
20 3 N
20 4 T
20 5 N
20 6 N
20 7 B
20 8 N
20 9 H
20 10 H
20 11 T
20 12 H
20 13 T
20 14 H
20 15 N
20 16 N
20 17 N
20 18 T
20 19 T
20 20 H
20 21 T
20 22 H
20 23 T
20 24 N
20 25 H
20 26 B
20 27 N
20 28 N
20 29 N
20 30 N
20 31 T
20 32 N
20 33 N
20 34 H
20 35 N
20 36 B
20 37 T
20 38 N
20 39 N
20 40 N
20 41 N
20 42 N
20 43 B
20 44 N
20 45 H
20 46 B
20 47 N
20 48 N
20 49 T
20 50 N
21 1 N
21 2 N
21 3 T
21 4 N
21 5 N
21 6 N
21 7 T
21 8 H
21 9 B
21 10 T
21 11 N
21 12 N
21 13 N
21 14 H
21 15 N
21 16 N
21 17 N
21 18 H
21 19 N
21 20 T
21 21 H
21 22 N
21 23 T
21 24 T
21 25 N
21 26 N
21 27 N
21 28 T
21 29 N
21 30 N
21 31 N
21 32 N
21 33 N
21 34 B
21 35 T
21 36 H
21 37 H
21 38 N
21 39 H
21 40 H
21 41 H
21 42 N
21 43 N
21 44 N
21 45 B
21 46 N
21 47 N
21 48 N
21 49 N
21 50 N
22 1 H
22 2 N
22 3 H
22 4 B
22 5 H
22 6 T
22 7 T
22 8 B
22 9 N
22 10 N
22 11 T
22 12 H
22 13 B
22 14 T
22 15 N
22 16 N
22 17 T
22 18 N
22 19 N
22 20 T
22 21 T
22 22 T
22 23 N
22 24 H
22 25 N
22 26 N
22 27 N
22 28 N
22 29 N
22 30 B
22 31 H
22 32 T
22 33 H
22 34 N
22 35 N
22 36 N
22 37 H
22 38 H
22 39 N
22 40 T
22 41 H
22 42 T
22 43 N
22 44 N
22 45 B
22 46 N
22 47 N
22 48 T
22 49 B
22 50 H
23 1 N
23 2 H
23 3 T
23 4 B
23 5 H
23 6 T
23 7 N
23 8 B
23 9 N
23 10 N
23 11 N
23 12 H
23 13 H
23 14 T
23 15 N
23 16 N
23 17 N
23 18 T
23 19 H
23 20 N
23 21 N
23 22 N
23 23 N
23 24 T
23 25 N
23 26 T
23 27 N
23 28 N
23 29 B
23 30 N
23 31 N
23 32 N
23 33 T
23 34 N
23 35 H
23 36 N
23 37 B
23 38 N
23 39 N
23 40 N
23 41 B
23 42 N
23 43 N
23 44 N
23 45 N
23 46 N
23 47 H
23 48 H
23 49 N
23 50 N
24 1 N
24 2 B
24 3 N
24 4 H
24 5 N
24 6 N
24 7 H
24 8 T
24 9 B
24 10 N
24 11 H
24 12 N
24 13 T
24 14 N
24 15 N
24 16 H
24 17 T
24 18 B
24 19 T
24 20 T
24 21 H
24 22 T
24 23 N
24 24 N
24 25 N
24 26 B
24 27 B
24 28 H
24 29 B
24 30 T
24 31 T
24 32 T
24 33 B
24 34 N
24 35 H
24 36 T
24 37 N
24 38 N
24 39 H
24 40 T
24 41 N
24 42 N
24 43 N
24 44 H
24 45 H
24 46 N
24 47 T
24 48 T
24 49 N
24 50 T
25 1 N
25 2 N
25 3 N
25 4 B
25 5 N
25 6 N
25 7 N
25 8 N
25 9 T
25 10 N
25 11 N
25 12 T
25 13 T
25 14 B
25 15 H
25 16 B
25 17 H
25 18 T
25 19 N
25 20 N
25 21 N
25 22 N
25 23 T
25 24 N
25 25 N
25 26 N
25 27 N
25 28 N
25 29 B
25 30 N
25 31 T
25 32 N
25 33 T
25 34 H
25 35 N
25 36 B
25 37 B
25 38 N
25 39 N
25 40 N
25 41 N
25 42 H
25 43 N
25 44 N
25 45 T
25 46 H
25 47 H
25 48 H
25 49 N
25 50 N
26 1 T
26 2 N
26 3 T
26 4 N
26 5 N
26 6 N
26 7 N
26 8 N
26 9 T
26 10 T
26 11 N
26 12 N
26 13 T
26 14 N
26 15 H
26 16 N
26 17 N
26 18 H
26 19 N
26 20 N
26 21 N
26 22 N
26 23 N
26 24 B
26 25 H
26 26 T
26 27 B
26 28 T
26 29 N
26 30 H
26 31 N
26 32 N
26 33 T
26 34 H
26 35 N
26 36 H
26 37 B
26 38 B
26 39 T
26 40 N
26 41 B
26 42 N
26 43 B
26 44 T
26 45 T
26 46 B
26 47 T
26 48 T
26 49 N
26 50 N
27 1 T
27 2 B
27 3 H
27 4 B
27 5 H
27 6 T
27 7 H
27 8 N
27 9 B
27 10 N
27 11 N
27 12 H
27 13 H
27 14 N
27 15 N
27 16 N
27 17 H
27 18 H
27 19 N
27 20 H
27 21 H
27 22 N
27 23 B
27 24 T
27 25 T
27 26 T
27 27 N
27 28 N
27 29 N
27 30 T
27 31 N
27 32 N
27 33 N
27 34 N
27 35 N
27 36 N
27 37 B
27 38 N
27 39 N
27 40 N
27 41 N
27 42 H
27 43 N
27 44 N
27 45 T
27 46 H
27 47 T
27 48 H
27 49 H
27 50 T
28 1 H
28 2 T
28 3 T
28 4 B
28 5 H
28 6 H
28 7 N
28 8 N
28 9 T
28 10 H
28 11 N
28 12 H
28 13 N
28 14 N
28 15 T
28 16 B
28 17 H
28 18 N
28 19 B
28 20 B
28 21 N
28 22 N
28 23 H
28 24 H
28 25 T
28 26 N
28 27 N
28 28 H
28 29 T
28 30 B
28 31 N
28 32 N
28 33 H
28 34 N
28 35 N
28 36 N
28 37 N
28 38 H
28 39 N
28 40 N
28 41 T
28 42 H
28 43 N
28 44 N
28 45 H
28 46 T
28 47 H
28 48 N
28 49 T
28 50 H
29 1 N
29 2 N
29 3 N
29 4 N
29 5 T
29 6 H
29 7 N
29 8 T
29 9 T
29 10 N
29 11 T
29 12 N
29 13 N
29 14 N
29 15 N
29 16 N
29 17 B
29 18 H
29 19 T
29 20 N
29 21 N
29 22 N
29 23 H
29 24 N
29 25 N
29 26 N
29 27 H
29 28 N
29 29 H
29 30 H
29 31 T
29 32 N
29 33 N
29 34 N
29 35 H
29 36 N
29 37 B
29 38 H
29 39 N
29 40 H
29 41 H
29 42 N
29 43 N
29 44 T
29 45 N
29 46 N
29 47 N
29 48 N
29 49 N
29 50 N
30 1 N
30 2 H
30 3 N
30 4 H
30 5 B
30 6 B
30 7 T
30 8 B
30 9 N
30 10 H
30 11 N
30 12 H
30 13 H
30 14 H
30 15 B
30 16 H
30 17 T
30 18 N
30 19 T
30 20 N
30 21 T
30 22 T
30 23 H
30 24 N
30 25 N
30 26 N
30 27 T
30 28 N
30 29 N
30 30 N
30 31 T
30 32 T
30 33 N
30 34 N
30 35 N
30 36 H
30 37 H
30 38 N
30 39 T
30 40 N
30 41 N
30 42 N
30 43 B
30 44 N
30 45 N
30 46 N
30 47 N
30 48 N
30 49 N
30 50 N
31 1 N
31 2 T
31 3 N
31 4 T
31 5 N
31 6 B
31 7 N
31 8 N
31 9 B
31 10 N
31 11 N
31 12 N
31 13 T
31 14 N
31 15 N
31 16 N
31 17 N
31 18 N
31 19 H
31 20 H
31 21 N
31 22 N
31 23 B
31 24 N
31 25 N
31 26 T
31 27 H
31 28 H
31 29 N
31 30 N
31 31 N
31 32 T
31 33 T
31 34 N
31 35 N
31 36 N
31 37 N
31 38 H
31 39 B
31 40 T
31 41 N
31 42 N
31 43 H
31 44 N
31 45 N
31 46 N
31 47 N
31 48 B
31 49 N
31 50 H
32 1 N
32 2 N
32 3 N
32 4 N
32 5 N
32 6 T
32 7 N
32 8 T
32 9 H
32 10 T
32 11 N
32 12 N
32 13 T
32 14 T
32 15 N
32 16 H
32 17 N
32 18 T
32 19 T
32 20 N
32 21 N
32 22 N
32 23 N
32 24 N
32 25 N
32 26 N
32 27 T
32 28 N
32 29 T
32 30 H
32 31 B
32 32 N
32 33 B
32 34 T
32 35 N
32 36 T
32 37 B
32 38 N
32 39 N
32 40 H
32 41 N
32 42 N
32 43 N
32 44 T
32 45 H
32 46 N
32 47 T
32 48 T
32 49 H
32 50 B
33 1 H
33 2 N
33 3 N
33 4 H
33 5 N
33 6 N
33 7 N
33 8 T
33 9 T
33 10 N
33 11 T
33 12 N
33 13 T
33 14 T
33 15 T
33 16 H
33 17 B
33 18 N
33 19 N
33 20 N
33 21 N
33 22 N
33 23 B
33 24 H
33 25 N
33 26 H
33 27 B
33 28 H
33 29 B
33 30 N
33 31 T
33 32 N
33 33 N
33 34 T
33 35 N
33 36 H
33 37 N
33 38 N
33 39 N
33 40 N
33 41 H
33 42 T
33 43 N
33 44 N
33 45 H
33 46 N
33 47 T
33 48 N
33 49 N
33 50 N
34 1 N
34 2 B
34 3 T
34 4 B
34 5 N
34 6 H
34 7 N
34 8 N
34 9 N
34 10 N
34 11 T
34 12 N
34 13 H
34 14 T
34 15 N
34 16 H
34 17 N
34 18 H
34 19 T
34 20 N
34 21 T
34 22 T
34 23 T
34 24 N
34 25 N
34 26 N
34 27 N
34 28 N
34 29 T
34 30 B
34 31 N
34 32 H
34 33 B
34 34 N
34 35 B
34 36 H
34 37 N
34 38 B
34 39 N
34 40 T
34 41 T
34 42 B
34 43 N
34 44 N
34 45 T
34 46 B
34 47 N
34 48 N
34 49 N
34 50 N
35 1 N
35 2 N
35 3 N
35 4 N
35 5 N
35 6 N
35 7 N
35 8 T
35 9 N
35 10 H
35 11 H
35 12 H
35 13 N
35 14 N
35 15 T
35 16 H
35 17 N
35 18 H
35 19 B
35 20 H
35 21 N
35 22 T
35 23 N
35 24 N
35 25 N
35 26 N
35 27 N
35 28 H
35 29 H
35 30 H
35 31 N
35 32 H
35 33 B
35 34 T
35 35 N
35 36 T
35 37 H
35 38 H
35 39 N
35 40 H
35 41 N
35 42 B
35 43 N
35 44 H
35 45 H
35 46 T
35 47 N
35 48 N
35 49 N
35 50 N
36 1 N
36 2 T
36 3 H
36 4 N
36 5 N
36 6 T
36 7 N
36 8 N
36 9 T
36 10 T
36 11 B
36 12 H
36 13 N
36 14 N
36 15 H
36 16 N
36 17 T
36 18 B
36 19 H
36 20 N
36 21 N
36 22 N
36 23 N
36 24 B
36 25 B
36 26 N
36 27 N
36 28 T
36 29 N
36 30 B
36 31 B
36 32 N
36 33 N
36 34 T
36 35 N
36 36 N
36 37 N
36 38 N
36 39 N
36 40 N
36 41 N
36 42 N
36 43 T
36 44 H
36 45 H
36 46 T
36 47 T
36 48 B
36 49 B
36 50 B
37 1 T
37 2 H
37 3 B
37 4 T
37 5 N
37 6 N
37 7 N
37 8 H
37 9 B
37 10 H
37 11 T
37 12 N
37 13 T
37 14 H
37 15 N
37 16 H
37 17 N
37 18 H
37 19 H
37 20 N
37 21 H
37 22 H
37 23 H
37 24 N
37 25 N
37 26 H
37 27 T
37 28 B
37 29 T
37 30 T
37 31 N
37 32 N
37 33 H
37 34 N
37 35 N
37 36 B
37 37 N
37 38 T
37 39 H
37 40 H
37 41 N
37 42 B
37 43 N
37 44 T
37 45 N
37 46 T
37 47 H
37 48 H
37 49 N
37 50 N
38 1 N
38 2 H
38 3 H
38 4 B
38 5 T
38 6 N
38 7 N
38 8 B
38 9 N
38 10 B
38 11 H
38 12 H
38 13 N
38 14 N
38 15 N
38 16 N
38 17 T
38 18 T
38 19 H
38 20 N
38 21 B
38 22 H
38 23 T
38 24 H
38 25 N
38 26 N
38 27 T
38 28 N
38 29 H
38 30 N
38 31 T
38 32 N
38 33 N
38 34 N
38 35 T
38 36 N
38 37 T
38 38 N
38 39 N
38 40 B
38 41 T
38 42 N
38 43 N
38 44 H
38 45 H
38 46 N
38 47 N
38 48 T
38 49 N
38 50 N
39 1 N
39 2 N
39 3 T
39 4 B
39 5 B
39 6 N
39 7 N
39 8 N
39 9 N
39 10 T
39 11 N
39 12 T
39 13 N
39 14 H
39 15 H
39 16 N
39 17 N
39 18 N
39 19 H
39 20 N
39 21 T
39 22 H
39 23 B
39 24 T
39 25 H
39 26 T
39 27 T
39 28 N
39 29 N
39 30 T
39 31 N
39 32 T
39 33 H
39 34 B
39 35 H
39 36 N
39 37 B
39 38 N
39 39 N
39 40 T
39 41 B
39 42 B
39 43 H
39 44 N
39 45 N
39 46 N
39 47 N
39 48 T
39 49 N
39 50 T
40 1 N
40 2 N
40 3 N
40 4 T
40 5 H
40 6 N
40 7 T
40 8 B
40 9 H
40 10 N
40 11 H
40 12 N
40 13 T
40 14 N
40 15 T
40 16 B
40 17 N
40 18 N
40 19 B
40 20 T
40 21 H
40 22 N
40 23 H
40 24 T
40 25 N
40 26 N
40 27 T
40 28 H
40 29 B
40 30 N
40 31 H
40 32 B
40 33 N
40 34 H
40 35 T
40 36 T
40 37 N
40 38 N
40 39 N
40 40 N
40 41 N
40 42 N
40 43 N
40 44 T
40 45 N
40 46 B
40 47 B
40 48 N
40 49 N
40 50 N
41 1 H
41 2 B
41 3 T
41 4 T
41 5 N
41 6 B
41 7 N
41 8 B
41 9 H
41 10 T
41 11 N
41 12 B
41 13 N
41 14 N
41 15 H
41 16 N
41 17 N
41 18 T
41 19 N
41 20 B
41 21 B
41 22 H
41 23 H
41 24 N
41 25 N
41 26 N
41 27 H
41 28 N
41 29 N
41 30 N
41 31 H
41 32 T
41 33 T
41 34 T
41 35 N
41 36 N
41 37 T
41 38 N
41 39 N
41 40 N
41 41 B
41 42 N
41 43 N
41 44 N
41 45 T
41 46 N
41 47 N
41 48 B
41 49 B
41 50 N
42 1 N
42 2 N
42 3 N
42 4 N
42 5 N
42 6 N
42 7 N
42 8 H
42 9 N
42 10 N
42 11 N
42 12 N
42 13 B
42 14 H
42 15 N
42 16 H
42 17 H
42 18 N
42 19 N
42 20 N
42 21 H
42 22 H
42 23 H
42 24 H
42 25 B
42 26 N
42 27 H
42 28 N
42 29 N
42 30 H
42 31 B
42 32 T
42 33 N
42 34 T
42 35 N
42 36 N
42 37 B
42 38 H
42 39 T
42 40 N
42 41 H
42 42 N
42 43 N
42 44 H
42 45 H
42 46 N
42 47 H
42 48 H
42 49 N
42 50 N
43 1 N
43 2 T
43 3 N
43 4 H
43 5 T
43 6 N
43 7 N
43 8 B
43 9 T
43 10 N
43 11 N
43 12 N
43 13 T
43 14 N
43 15 N
43 16 B
43 17 N
43 18 N
43 19 T
43 20 H
43 21 N
43 22 T
43 23 H
43 24 H
43 25 N
43 26 N
43 27 N
43 28 T
43 29 N
43 30 N
43 31 H
43 32 H
43 33 T
43 34 N
43 35 N
43 36 N
43 37 N
43 38 N
43 39 T
43 40 H
43 41 N
43 42 N
43 43 N
43 44 N
43 45 H
43 46 N
43 47 T
43 48 T
43 49 N
43 50 N
44 1 N
44 2 H
44 3 N
44 4 N
44 5 B
44 6 N
44 7 N
44 8 N
44 9 N
44 10 B
44 11 T
44 12 H
44 13 H
44 14 N
44 15 N
44 16 N
44 17 T
44 18 H
44 19 H
44 20 B
44 21 N
44 22 N
44 23 N
44 24 N
44 25 N
44 26 N
44 27 N
44 28 N
44 29 N
44 30 H
44 31 T
44 32 H
44 33 N
44 34 N
44 35 T
44 36 B
44 37 N
44 38 N
44 39 T
44 40 N
44 41 H
44 42 T
44 43 H
44 44 T
44 45 T
44 46 H
44 47 T
44 48 H
44 49 T
44 50 N
45 1 N
45 2 N
45 3 T
45 4 B
45 5 N
45 6 T
45 7 N
45 8 N
45 9 N
45 10 T
45 11 T
45 12 B
45 13 N
45 14 B
45 15 B
45 16 H
45 17 T
45 18 N
45 19 H
45 20 H
45 21 T
45 22 H
45 23 T
45 24 N
45 25 H
45 26 N
45 27 H
45 28 H
45 29 N
45 30 T
45 31 H
45 32 B
45 33 B
45 34 N
45 35 T
45 36 B
45 37 H
45 38 H
45 39 N
45 40 H
45 41 T
45 42 N
45 43 N
45 44 N
45 45 H
45 46 N
45 47 B
45 48 N
45 49 N
45 50 N
46 1 N
46 2 N
46 3 B
46 4 T
46 5 N
46 6 T
46 7 N
46 8 N
46 9 N
46 10 N
46 11 N
46 12 N
46 13 H
46 14 N
46 15 N
46 16 T
46 17 N
46 18 T
46 19 N
46 20 N
46 21 N
46 22 H
46 23 H
46 24 N
46 25 N
46 26 H
46 27 H
46 28 H
46 29 N
46 30 H
46 31 B
46 32 N
46 33 T
46 34 N
46 35 N
46 36 T
46 37 N
46 38 H
46 39 N
46 40 T
46 41 N
46 42 T
46 43 N
46 44 B
46 45 N
46 46 N
46 47 N
46 48 N
46 49 T
46 50 H
47 1 H
47 2 H
47 3 N
47 4 N
47 5 T
47 6 T
47 7 T
47 8 N
47 9 H
47 10 B
47 11 N
47 12 T
47 13 H
47 14 N
47 15 N
47 16 T
47 17 T
47 18 T
47 19 N
47 20 H
47 21 T
47 22 H
47 23 B
47 24 H
47 25 N
47 26 T
47 27 N
47 28 B
47 29 N
47 30 T
47 31 H
47 32 H
