100 50
10 24 N
10 25 N
10 26 H
10 27 B
10 28 T
10 29 B
10 30 N
10 31 N
10 32 T
10 33 N
10 34 T
10 35 N
10 36 N
10 37 N
10 38 N
10 39 T
10 40 H
10 41 N
10 42 N
10 43 N
10 44 B
10 45 T
10 46 N
10 47 H
10 48 N
10 49 N
10 50 H
11 1 H
11 2 N
11 3 H
11 4 N
11 5 N
11 6 N
11 7 B
11 8 N
11 9 T
11 10 N
11 11 B
11 12 N
11 13 N
11 14 N
11 15 N
11 16 N
11 17 B
11 18 B
11 19 N
11 20 N
11 21 H
11 22 B
11 23 B
11 24 T
11 25 N
11 26 N
11 27 T
11 28 N
11 29 N
11 30 H
11 31 B
11 32 N
11 33 T
11 34 N
11 35 H
11 36 N
11 37 T
11 38 H
11 39 N
11 40 N
11 41 B
11 42 T
11 43 N
11 44 N
11 45 N
11 46 N
11 47 B
11 48 N
11 49 N
11 50 N
12 1 H
12 2 N
12 3 N
12 4 B
12 5 B
12 6 N
12 7 N
12 8 H
12 9 H
12 10 H
12 11 H
12 12 H
12 13 H
12 14 B
12 15 N
12 16 N
12 17 N
12 18 N
12 19 N
12 20 N
12 21 T
12 22 B
12 23 N
12 24 N
12 25 N
12 26 B
12 27 N
12 28 N
12 29 N
12 30 H
12 31 N
12 32 B
12 33 B
12 34 T
12 35 H
12 36 B
12 37 B
12 38 N
12 39 N
12 40 H
12 41 T
12 42 N
12 43 T
12 44 N
12 45 B
12 46 H
12 47 N
12 48 T
12 49 T
12 50 T
13 1 N
13 2 N
13 3 N
13 4 T
13 5 H
13 6 H
13 7 N
13 8 T
13 9 T
13 10 H
13 11 T
13 12 T
13 13 N
13 14 B
13 15 H
13 16 N
13 17 N
13 18 N
13 19 H
13 20 N
13 21 N
13 22 H
13 23 T
13 24 T
13 25 N
13 26 T
13 27 H
13 28 N
13 29 B
13 30 H
13 31 N
13 32 T
13 33 T
13 34 T
13 35 H
13 36 N
13 37 H
13 38 H
13 39 N
13 40 N
13 41 T
13 42 H
13 43 N
13 44 N
13 45 H
13 46 N
13 47 H
13 48 N
13 49 B
13 50 T
14 1 T
14 2 N
14 3 N
14 4 N
14 5 N
14 6 H
14 7 T
14 8 T
14 9 N
14 10 N
14 11 N
14 12 N
14 13 N
14 14 N
14 15 N
14 16 N
14 17 N
14 18 H
14 19 N
14 20 N
14 21 H
14 22 N
14 23 N
14 24 N
14 25 B
14 26 N
14 27 H
14 28 H
14 29 N
14 30 B
14 31 N
14 32 H
14 33 N
14 34 N
14 35 N
14 36 N
14 37 H
14 38 N
14 39 H
14 40 N
14 41 T
14 42 N
14 43 B
14 44 N
14 45 H
14 46 H
14 47 N
14 48 T
14 49 N
14 50 T
15 1 N
15 2 B
15 3 T
15 4 N
15 5 N
15 6 B
15 7 H
15 8 N
15 9 N
15 10 N
15 11 T
15 12 N
15 13 N
15 14 N
15 15 N
15 16 N
15 17 N
15 18 N
15 19 H
15 20 H
15 21 T
15 22 B
15 23 T
15 24 B
15 25 B
15 26 N
15 27 N
15 28 H
15 29 B
15 30 N
15 31 H
15 32 N
15 33 N
15 34 H
15 35 T
15 36 T
15 37 N
15 38 T
15 39 N
15 40 N
15 41 B
15 42 N
15 43 N
15 44 N
15 45 N
15 46 T
15 47 H
15 48 N
15 49 B
15 50 H
16 1 B
16 2 T
16 3 N
16 4 T
16 5 B
16 6 H
16 7 T
16 8 T
16 9 N
16 10 N
16 11 N
16 12 N
16 13 N
16 14 B
16 15 N
16 16 N
16 17 T
16 18 T
16 19 N
16 20 T
16 21 N
16 22 T
16 23 N
16 24 N
16 25 T
16 26 B
16 27 T
16 28 T
16 29 H
16 30 T
16 31 H
16 32 H
16 33 N
16 34 N
16 35 N
16 36 N
16 37 N
16 38 T
16 39 H
16 40 T
16 41 T
16 42 N
16 43 T
16 44 H
16 45 T
16 46 N
16 47 H
16 48 H
16 49 N
16 50 T
17 1 N
17 2 N
17 3 N
17 4 N
17 5 T
17 6 N
17 7 N
17 8 B
17 9 N
17 10 T
17 11 N
17 12 N
17 13 N
17 14 N
17 15 N
17 16 N
17 17 N
17 18 N
17 19 N
17 20 N
17 21 N
17 22 N
17 23 B
17 24 N
17 25 T
17 26 N
17 27 N
17 28 N
17 29 H
17 30 N
17 31 N
17 32 N
17 33 N
17 34 N
17 35 B
17 36 N
17 37 H
17 38 T
17 39 H
17 40 T
17 41 N
17 42 N
17 43 N
17 44 B
17 45 T
17 46 N
17 47 B
17 48 N
17 49 N
17 50 N
18 1 B
18 2 N
18 3 N
18 4 B
18 5 H
18 6 N
18 7 N
18 8 N
18 9 H
18 10 N
18 11 N
18 12 B
18 13 T
18 14 T
18 15 T
18 16 N
18 17 H
18 18 N
18 19 N
18 20 N
18 21 N
18 22 N
18 23 N
18 24 H
18 25 T
18 26 H
18 27 N
18 28 N
18 29 T
18 30 N
18 31 H
18 32 N
18 33 H
18 34 N
18 35 T
18 36 H
18 37 N
18 38 N
18 39 N
18 40 N
18 41 N
18 42 T
18 43 H
18 44 N
18 45 N
18 46 T
18 47 H
18 48 N
18 49 B
18 50 N
19 1 H
19 2 H
19 3 H
19 4 H
19 5 N
19 6 N
19 7 T
19 8 N
19 9 N
19 10 N
19 11 N
19 12 N
19 13 N
19 14 N
19 15 N
19 16 N
19 17 T
19 18 N
19 19 N
19 20 N
19 21 N
19 22 N
19 23 N
19 24 T
19 25 T
19 26 H
19 27 N
19 28 N
19 29 N
19 30 B
19 31 H
19 32 N
19 33 N
19 34 N
19 35 T
19 36 N
19 37 N
19 38 N
19 39 N
19 40 H
19 41 N
19 42 N
19 43 T
19 44 B
19 45 B
19 46 N
19 47 T
19 48 T
19 49 B
19 50 N
20 1 T
20 2 N
20 3 T
20 4 T
20 5 N
20 6 N
20 7 H
20 8 N
20 9 N
20 10 H
20 11 N
20 12 H
20 13 N
20 14 N
20 15 H
20 16 T
20 17 N
20 18 N
20 19 T
20 20 T
20 21 N
20 22 H
20 23 H
20 24 H
20 25 B
20 26 N
20 27 T
20 28 N
20 29 T
20 30 N
20 31 B
20 32 T
20 33 N
20 34 H
20 35 T
20 36 N
20 37 N
20 38 N
20 39 N
20 40 B
20 41 H
20 42 N
20 43 N
20 44 N
20 45 T
20 46 N
20 47 H
20 48 N
20 49 T
20 50 H
21 1 T
21 2 N
21 3 T
21 4 T
21 5 B
21 6 N
21 7 N
21 8 T
21 9 B
21 10 N
21 11 N
21 12 B
21 13 N
21 14 H
21 15 N
21 16 B
21 17 T
21 18 N
21 19 N
21 20 N
21 21 H
21 22 N
21 23 H
21 24 N
21 25 H
21 26 N
21 27 T
21 28 N
21 29 N
21 30 T
21 31 T
21 32 N
21 33 T
21 34 N
21 35 N
21 36 T
21 37 H
21 38 T
21 39 H
21 40 N
21 41 N
21 42 N
21 43 H
21 44 H
21 45 B
21 46 N
21 47 N
21 48 H
21 49 N
21 50 N
22 1 T
22 2 N
22 3 H
22 4 N
22 5 N
22 6 N
22 7 T
22 8 N
22 9 N
22 10 B
22 11 H
22 12 H
22 13 H
22 14 H
22 15 N
22 16 H
22 17 T
22 18 N
22 19 N
22 20 N
22 21 N
22 22 B
22 23 N
22 24 H
22 25 N
22 26 H
22 27 N
22 28 B
22 29 B
22 30 T
22 31 N
22 32 N
22 33 N
22 34 B
22 35 N
22 36 N
22 37 N
22 38 T
22 39 B
22 40 H
22 41 H
22 42 B
22 43 H
22 44 N
22 45 N
22 46 B
22 47 N
22 48 T
22 49 T
22 50 N
23 1 N
23 2 T
23 3 N
23 4 T
23 5 T
23 6 N
23 7 N
23 8 N
23 9 N
23 10 N
23 11 H
23 12 N
23 13 N
23 14 T
23 15 H
23 16 H
23 17 N
23 18 N
23 19 N
23 20 N
23 21 T
23 22 H
23 23 T
23 24 N
23 25 N
23 26 B
23 27 B
23 28 N
23 29 N
23 30 N
23 31 H
23 32 H
23 33 T
23 34 H
23 35 H
23 36 T
23 37 N
23 38 H
23 39 N
23 40 N
23 41 N
23 42 T
23 43 N
23 44 N
23 45 T
23 46 H
23 47 N
23 48 B
23 49 N
23 50 N
24 1 T
24 2 H
24 3 H
24 4 N
24 5 N
24 6 H
24 7 N
24 8 H
24 9 N
24 10 N
24 11 N
24 12 N
24 13 N
24 14 N
24 15 B
24 16 H
24 17 T
24 18 N
24 19 H
24 20 N
24 21 N
24 22 N
24 23 H
24 24 N
24 25 N
24 26 N
24 27 N
24 28 T
24 29 T
24 30 N
24 31 H
24 32 T
24 33 T
24 34 B
24 35 B
24 36 H
24 37 N
24 38 N
24 39 H
24 40 H
24 41 H
24 42 B
24 43 B
24 44 T
24 45 H
24 46 H
24 47 B
24 48 T
24 49 H
24 50 T
25 1 H
25 2 H
25 3 T
25 4 B
25 5 T
25 6 T
25 7 N
25 8 T
25 9 H
25 10 N
25 11 N
25 12 B
25 13 H
25 14 N
25 15 N
25 16 N
25 17 N
25 18 N
25 19 N
25 20 H
25 21 N
25 22 B
25 23 H
25 24 N
25 25 H
25 26 N
25 27 N
25 28 N
25 29 N
25 30 N
25 31 N
25 32 T
25 33 N
25 34 H
25 35 N
25 36 H
25 37 T
25 38 H
25 39 N
25 40 H
25 41 N
25 42 T
25 43 N
25 44 N
25 45 H
25 46 N
25 47 N
25 48 T
25 49 T
25 50 B
26 1 H
26 2 N
26 3 T
26 4 T
26 5 H
26 6 H
26 7 B
26 8 N
26 9 N
26 10 H
26 11 H
26 12 H
26 13 T
26 14 N
26 15 N
26 16 N
26 17 H
26 18 H
26 19 T
26 20 N
26 21 N
26 22 N
26 23 H
26 24 N
26 25 B
26 26 N
26 27 N
26 28 H
26 29 T
26 30 N
26 31 H
26 32 T
26 33 B
26 34 N
26 35 T
26 36 H
26 37 N
26 38 N
26 39 N
26 40 N
26 41 B
26 42 N
26 43 H
26 44 B
26 45 H
26 46 N
26 47 H
26 48 B
26 49 N
26 50 N
27 1 N
27 2 N
27 3 T
27 4 N
27 5 B
27 6 H
27 7 N
27 8 H
27 9 T
27 10 H
27 11 N
27 12 N
27 13 N
27 14 H
27 15 N
27 16 N
27 17 H
27 18 N
27 19 T
27 20 H
27 21 H
27 22 T
27 23 B
27 24 N
27 25 N
27 26 B
27 27 N
27 28 N
27 29 N
27 30 N
27 31 N
27 32 T
27 33 N
27 34 N
27 35 N
27 36 N
27 37 N
27 38 T
27 39 T
27 40 N
27 41 N
27 42 B
27 43 N
27 44 N
27 45 H
27 46 T
27 47 H
27 48 T
27 49 N
27 50 N
28 1 N
28 2 N
28 3 B
28 4 T
28 5 B
28 6 B
28 7 N
28 8 N
28 9 H
28 10 T
28 11 N
28 12 H
28 13 H
28 14 T
28 15 N
28 16 H
28 17 N
28 18 T
28 19 N
28 20 H
28 21 N
28 22 N
28 23 T
28 24 N
28 25 N
28 26 N
28 27 H
28 28 T
28 29 N
28 30 N
28 31 T
28 32 N
28 33 N
28 34 N
28 35 H
28 36 H
28 37 T
28 38 H
28 39 N
28 40 N
28 41 H
28 42 T
28 43 H
28 44 N
28 45 B
28 46 T
28 47 H
28 48 N
28 49 N
28 50 H
29 1 T
29 2 H
29 3 H
29 4 N
29 5 N
29 6 T
29 7 N
29 8 B
29 9 H
29 10 T
29 11 H
29 12 N
29 13 N
29 14 T
29 15 N
29 16 H
29 17 N
29 18 H
29 19 T
29 20 N
29 21 T
29 22 B
29 23 T
29 24 N
29 25 N
29 26 N
29 27 N
29 28 N
29 29 N
29 30 N
29 31 N
29 32 B
29 33 T
29 34 N
29 35 N
29 36 N
29 37 H
29 38 N
29 39 T
29 40 N
29 41 N
29 42 H
29 43 T
29 44 T
29 45 H
29 46 N
29 47 T
29 48 H
29 49 N
29 50 N
30 1 N
30 2 N
30 3 T
30 4 H
30 5 N
30 6 T
30 7 N
30 8 H
30 9 H
30 10 N
30 11 T
30 12 B
30 13 H
30 14 N
30 15 T
30 16 T
30 17 T
30 18 N
30 19 N
30 20 N
30 21 N
30 22 N
30 23 H
30 24 N
30 25 N
30 26 N
30 27 N
30 28 N
30 29 T
30 30 N
30 31 N
30 32 T
30 33 N
30 34 H
30 35 H
30 36 B
30 37 H
30 38 T
30 39 N
30 40 T
30 41 H
30 42 H
30 43 H
30 44 N
30 45 N
30 46 H
30 47 T
30 48 N
30 49 N
30 50 B
31 1 H
31 2 H
31 3 N
31 4 N
31 5 T
31 6 N
31 7 N
31 8 N
31 9 T
31 10 N
31 11 N
31 12 N
31 13 N
31 14 H
31 15 N
31 16 N
31 17 N
31 18 H
31 19 N
31 20 N
31 21 N
31 22 N
31 23 B
31 24 H
31 25 B
31 26 N
31 27 N
31 28 N
31 29 N
31 30 B
31 31 H
31 32 T
31 33 N
31 34 N
31 35 N
31 36 N
31 37 N
31 38 H
31 39 N
31 40 N
31 41 N
31 42 N
31 43 N
31 44 H
31 45 T
31 46 N
31 47 N
31 48 B
31 49 N
31 50 N
32 1 H
32 2 T
32 3 N
32 4 T
32 5 H
32 6 T
32 7 N
32 8 N
32 9 N
32 10 N
32 11 N
32 12 B
32 13 H
32 14 H
32 15 N
32 16 B
32 17 H
32 18 N
32 19 N
32 20 N
32 21 N
32 22 N
32 23 N
32 24 T
32 25 N
32 26 N
32 27 H
32 28 H
32 29 T
32 30 H
32 31 N
32 32 N
32 33 N
32 34 B
32 35 B
32 36 H
32 37 B
32 38 T
32 39 N
32 40 N
32 41 T
32 42 N
32 43 T
32 44 N
32 45 N
32 46 T
32 47 T
32 48 N
32 49 T
32 50 T
33 1 H
33 2 N
33 3 H
33 4 H
33 5 N
33 6 N
33 7 N
33 8 H
33 9 T
33 10 N
33 11 B
33 12 N
33 13 N
33 14 B
33 15 B
33 16 H
33 17 B
33 18 H
33 19 H
33 20 N
33 21 N
33 22 N
33 23 N
33 24 T
33 25 N
33 26 N
33 27 T
33 28 B
33 29 T
33 30 T
33 31 N
33 32 N
33 33 B
33 34 B
33 35 N
33 36 B
33 37 N
33 38 T
33 39 N
33 40 B
33 41 N
33 42 N
33 43 N
33 44 H
33 45 N
33 46 N
33 47 N
33 48 N
33 49 B
33 50 H
34 1 N
34 2 H
34 3 H
34 4 N
34 5 N
34 6 B
34 7 B
34 8 H
34 9 N
34 10 T
34 11 B
34 12 N
34 13 N
34 14 B
34 15 N
34 16 N
34 17 N
34 18 B
34 19 T
34 20 T
34 21 N
34 22 T
34 23 B
34 24 T
34 25 N
34 26 H
34 27 H
34 28 T
34 29 T
34 30 N
34 31 N
34 32 T
34 33 N
34 34 N
34 35 N
34 36 T
34 37 N
34 38 N
34 39 N
34 40 T
34 41 B
34 42 N
34 43 T
34 44 T
34 45 N
34 46 N
34 47 N
34 48 N
34 49 N
34 50 T
35 1 B
35 2 T
35 3 N
35 4 H
35 5 N
35 6 H
35 7 N
35 8 H
35 9 T
35 10 H
35 11 N
35 12 N
35 13 N
35 14 T
35 15 H
35 16 B
35 17 T
35 18 T
35 19 B
35 20 N
35 21 N
35 22 N
35 23 H
35 24 T
35 25 N
35 26 T
35 27 H
35 28 N
35 29 H
35 30 N
35 31 H
35 32 T
35 33 T
35 34 H
35 35 T
35 36 N
35 37 N
35 38 N
35 39 T
35 40 N
35 41 N
35 42 B
35 43 N
35 44 N
35 45 N
35 46 T
35 47 N
35 48 N
35 49 H
35 50 B
36 1 T
36 2 N
36 3 H
36 4 N
36 5 B
36 6 N
36 7 T
36 8 T
36 9 N
36 10 N
36 11 B
36 12 N
36 13 N
36 14 T
36 15 N
36 16 T
36 17 T
36 18 T
36 19 N
36 20 T
36 21 N
36 22 T
36 23 H
36 24 H
36 25 B
36 26 H
36 27 N
36 28 N
36 29 N
36 30 N
36 31 N
36 32 T
36 33 N
36 34 H
36 35 N
36 36 B
36 37 N
36 38 N
36 39 H
36 40 H
36 41 T
36 42 N
36 43 N
36 44 T
36 45 T
36 46 B
36 47 T
36 48 H
36 49 N
36 50 N
37 1 N
37 2 N
37 3 B
37 4 B
37 5 T
37 6 N
37 7 N
37 8 H
37 9 N
37 10 H
37 11 N
37 12 N
37 13 B
37 14 H
37 15 H
37 16 H
37 17 N
37 18 N
37 19 N
37 20 N
37 21 N
37 22 T
37 23 N
37 24 T
37 25 T
37 26 N
37 27 H
37 28 N
37 29 T
37 30 B
37 31 H
37 32 N
37 33 H
37 34 T
37 35 T
37 36 N
37 37 N
37 38 N
37 39 B
37 40 B
37 41 N
37 42 N
37 43 T
37 44 N
37 45 N
37 46 N
37 47 H
37 48 N
37 49 N
37 50 N
38 1 B
38 2 H
38 3 N
38 4 N
38 5 N
38 6 N
38 7 N
38 8 H
38 9 N
38 10 T
38 11 H
38 12 N
38 13 N
38 14 N
38 15 T
38 16 N
38 17 N
38 18 H
38 19 N
38 20 H
38 21 N
38 22 T
38 23 N
38 24 H
38 25 N
38 26 N
38 27 N
38 28 N
38 29 T
38 30 T
38 31 N
38 32 N
38 33 T
38 34 B
38 35 H
38 36 T
38 37 T
38 38 N
38 39 N
38 40 N
38 41 N
38 42 N
38 43 T
38 44 N
38 45 B
38 46 T
38 47 T
38 48 H
38 49 H
38 50 H
39 1 N
39 2 T
39 3 T
39 4 N
39 5 N
39 6 N
39 7 T
39 8 N
39 9 H
39 10 H
39 11 N
39 12 N
39 13 N
39 14 T
39 15 N
39 16 N
39 17 N
39 18 H
39 19 H
39 20 T
39 21 H
39 22 N
39 23 N
39 24 N
39 25 N
39 26 N
39 27 N
39 28 N
39 29 B
39 30 N
39 31 N
39 32 N
39 33 N
39 34 N
39 35 N
39 36 N
39 37 H
39 38 T
39 39 N
39 40 B
39 41 T
39 42 N
39 43 H
39 44 H
39 45 H
39 46 T
39 47 T
39 48 N
39 49 N
39 50 T
40 1 H
40 2 N
40 3 N
40 4 N
40 5 B
40 6 H
40 7 N
40 8 H
40 9 N
40 10 H
40 11 H
40 12 N
40 13 N
40 14 T
40 15 H
40 16 N
40 17 T
40 18 T
40 19 N
40 20 B
40 21 N
40 22 T
40 23 B
40 24 H
40 25 B
40 26 T
40 27 T
40 28 N
40 29 T
40 30 N
40 31 N
40 32 H
40 33 N
40 34 N
40 35 H
40 36 N
40 37 N
40 38 N
40 39 T
40 40 N
40 41 B
40 42 N
40 43 N
40 44 B
40 45 N
40 46 B
40 47 N
40 48 T
40 49 T
40 50 N
41 1 N
41 2 H
41 3 N
41 4 T
41 5 T
41 6 N
41 7 N
41 8 T
41 9 N
41 10 N
41 11 N
41 12 T
41 13 N
41 14 T
41 15 B
41 16 N
41 17 N
41 18 T
41 19 N
41 20 T
41 21 T
41 22 T
41 23 T
41 24 N
41 25 N
41 26 T
41 27 H
41 28 N
41 29 N
41 30 N
41 31 N
41 32 H
41 33 H
41 34 T
41 35 N
41 36 N
41 37 N
41 38 T
41 39 T
41 40 B
41 41 N
41 42 T
41 43 H
41 44 T
41 45 N
41 46 N
41 47 N
41 48 H
41 49 N
41 50 H
42 1 N
42 2 N
42 3 N
42 4 H
42 5 H
42 6 N
42 7 N
42 8 N
42 9 N
42 10 B
42 11 T
42 12 H
42 13 N
42 14 N
42 15 N
42 16 N
42 17 N
42 18 N
42 19 B
42 20 T
42 21 H
42 22 N
42 23 B
42 24 H
42 25 H
42 26 H
42 27 T
42 28 N
42 29 B
42 30 N
42 31 N
42 32 N
42 33 B
42 34 T
42 35 H
42 36 H
42 37 N
42 38 N
42 39 N
42 40 N
42 41 B
42 42 B
42 43 B
42 44 B
42 45 H
42 46 B
42 47 B
42 48 H
42 49 B
42 50 T
43 1 T
43 2 H
43 3 N
43 4 T
43 5 B
43 6 N
43 7 N
43 8 H
43 9 T
43 10 H
43 11 B
43 12 N
43 13 N
43 14 N
43 15 H
43 16 N
43 17 T
43 18 N
43 19 N
43 20 B
43 21 N
43 22 N
43 23 N
43 24 N
43 25 T
43 26 H
43 27 T
43 28 N
43 29 B
43 30 H
43 31 T
43 32 H
43 33 N
43 34 N
43 35 N
43 36 T
43 37 N
43 38 N
43 39 N
43 40 H
43 41 N
43 42 N
43 43 T
43 44 N
43 45 N
43 46 N
43 47 B
43 48 N
43 49 H
43 50 H
44 1 N
44 2 N
44 3 N
44 4 T
44 5 T
44 6 N
44 7 N
44 8 N
44 9 H
44 10 N
44 11 B
44 12 H
44 13 N
44 14 T
44 15 N
44 16 H
44 17 T
44 18 N
44 19 N
44 20 N
44 21 N
44 22 B
44 23 N
44 24 T
44 25 T
44 26 T
44 27 T
44 28 H
44 29 N
44 30 N
44 31 H
44 32 T
44 33 N
44 34 N
44 35 H
44 36 N
44 37 B
44 38 N
44 39 T
44 40 N
44 41 N
44 42 T
44 43 N
44 44 N
44 45 H
44 46 B
44 47 N
44 48 B
44 49 H
44 50 N
45 1 H
45 2 H
45 3 N
45 4 H
45 5 N
45 6 H
45 7 N
45 8 N
45 9 N
45 10 N
45 11 T
45 12 B
45 13 N
45 14 T
45 15 N
45 16 H
45 17 H
45 18 N
45 19 N
45 20 N
45 21 N
45 22 H
45 23 N
45 24 T
45 25 N
45 26 N
45 27 N
45 28 N
45 29 T
45 30 N
45 31 T
45 32 N
45 33 N
45 34 H
45 35 B
45 36 N
45 37 N
45 38 N
45 39 N
45 40 T
45 41 H
45 42 T
45 43 H
45 44 H
45 45 B
45 46 H
45 47 N
45 48 N
45 49 N
45 50 H
46 1 T
46 2 H
46 3 H
46 4 N
46 5 N
46 6 H
46 7 T
46 8 N
46 9 N
46 10 N
46 11 N
46 12 H
46 13 N
46 14 T
46 15 N
46 16 N
46 17 T
46 18 N
46 19 N
46 20 B
46 21 N
46 22 N
46 23 N
46 24 T
46 25 N
46 26 H
46 27 N
46 28 N
46 29 N
46 30 N
46 31 N
46 32 H
46 33 N
46 34 H
46 35 N
46 36 N
46 37 H
46 38 N
46 39 N
46 40 T
46 41 H
46 42 N
46 43 N
46 44 N
46 45 N
46 46 N
46 47 T
46 48 T
46 49 N
46 50 B
47 1 H
47 2 N
47 3 T
47 4 N
47 5 N
47 6 N
47 7 T
47 8 H
47 9 N
47 10 B
47 11 N
47 12 B
47 13 H
47 14 N
47 15 N
47 16 N
47 17 N
47 18 T
47 19 T
47 20 H
47 21 H
47 22 T
47 23 H
47 24 N
47 25 N
47 26 B
47 27 B
47 28 N
47 29 N
47 30 T
47 31 B
47 32 N
