100 50
10 18 N
10 19 H
10 20 B
10 21 T
10 22 N
10 23 N
10 24 N
10 25 N
10 26 H
10 27 N
10 28 T
10 29 N
10 30 N
10 31 B
10 32 N
10 33 N
10 34 N
10 35 N
10 36 N
10 37 N
10 38 T
10 39 N
10 40 N
10 41 N
10 42 N
10 43 N
10 44 H
10 45 N
10 46 N
10 47 T
10 48 T
10 49 T
10 50 N
11 1 N
11 2 N
11 3 N
11 4 N
11 5 N
11 6 N
11 7 N
11 8 B
11 9 N
11 10 N
11 11 H
11 12 T
11 13 H
11 14 N
11 15 H
11 16 N
11 17 T
11 18 N
11 19 H
11 20 B
11 21 T
11 22 N
11 23 B
11 24 T
11 25 T
11 26 N
11 27 N
11 28 N
11 29 H
11 30 T
11 31 T
11 32 N
11 33 H
11 34 B
11 35 N
11 36 T
11 37 B
11 38 B
11 39 N
11 40 B
11 41 N
11 42 N
11 43 H
11 44 N
11 45 T
11 46 N
11 47 T
11 48 N
11 49 N
11 50 N
12 1 N
12 2 T
12 3 N
12 4 N
12 5 H
12 6 N
12 7 H
12 8 H
12 9 H
12 10 N
12 11 N
12 12 T
12 13 B
12 14 N
12 15 T
12 16 N
12 17 N
12 18 N
12 19 N
12 20 T
12 21 N
12 22 H
12 23 H
12 24 T
12 25 N
12 26 B
12 27 H
12 28 N
12 29 B
12 30 H
12 31 N
12 32 T
12 33 N
12 34 H
12 35 N
12 36 N
12 37 H
12 38 T
12 39 T
12 40 B
12 41 T
12 42 T
12 43 T
12 44 H
12 45 N
12 46 H
12 47 N
12 48 N
12 49 N
12 50 N
13 1 T
13 2 N
13 3 N
13 4 N
13 5 N
13 6 N
13 7 N
13 8 H
13 9 B
13 10 N
13 11 N
13 12 T
13 13 H
13 14 H
13 15 N
13 16 N
13 17 T
13 18 N
13 19 B
13 20 N
13 21 N
13 22 T
13 23 H
13 24 N
13 25 N
13 26 H
13 27 T
13 28 N
13 29 H
13 30 T
13 31 T
13 32 N
13 33 H
13 34 N
13 35 N
13 36 N
13 37 N
13 38 N
13 39 N
13 40 H
13 41 N
13 42 T
13 43 H
13 44 T
13 45 N
13 46 N
13 47 H
13 48 N
13 49 H
13 50 B
14 1 N
14 2 T
14 3 N
14 4 N
14 5 N
14 6 T
14 7 N
14 8 T
14 9 T
14 10 N
14 11 N
14 12 B
14 13 T
14 14 B
14 15 B
14 16 B
14 17 N
14 18 H
14 19 B
14 20 N
14 21 N
14 22 N
14 23 B
14 24 N
14 25 N
14 26 N
14 27 N
14 28 N
14 29 T
14 30 N
14 31 N
14 32 T
14 33 T
14 34 T
14 35 N
14 36 N
14 37 T
14 38 N
14 39 T
14 40 T
14 41 N
14 42 N
14 43 N
14 44 N
14 45 N
14 46 B
14 47 N
14 48 T
14 49 N
14 50 T
15 1 N
15 2 N
15 3 N
15 4 T
15 5 N
15 6 B
15 7 T
15 8 N
15 9 T
15 10 N
15 11 H
15 12 B
15 13 B
15 14 N
15 15 B
15 16 N
15 17 H
15 18 H
15 19 H
15 20 T
15 21 B
15 22 N
15 23 N
15 24 H
15 25 N
15 26 N
15 27 H
15 28 N
15 29 N
15 30 H
15 31 N
15 32 N
15 33 N
15 34 N
15 35 N
15 36 N
15 37 T
15 38 H
15 39 B
15 40 H
15 41 H
15 42 T
15 43 N
15 44 B
15 45 T
15 46 H
15 47 N
15 48 N
15 49 T
15 50 N
16 1 N
16 2 N
16 3 T
16 4 T
16 5 N
16 6 B
16 7 N
16 8 N
16 9 N
16 10 B
16 11 N
16 12 N
16 13 H
16 14 N
16 15 N
16 16 T
16 17 H
16 18 N
16 19 T
16 20 N
16 21 N
16 22 H
16 23 T
16 24 N
16 25 N
16 26 H
16 27 N
16 28 N
16 29 H
16 30 H
16 31 H
16 32 N
16 33 H
16 34 T
16 35 T
16 36 H
16 37 N
16 38 H
16 39 T
16 40 N
16 41 H
16 42 N
16 43 T
16 44 N
16 45 N
16 46 B
16 47 N
16 48 B
16 49 N
16 50 N
17 1 H
17 2 H
17 3 N
17 4 T
17 5 T
17 6 N
17 7 N
17 8 H
17 9 T
17 10 T
17 11 T
17 12 N
17 13 N
17 14 N
17 15 N
17 16 N
17 17 N
17 18 N
17 19 T
17 20 T
17 21 T
17 22 N
17 23 N
17 24 B
17 25 N
17 26 N
17 27 N
17 28 N
17 29 T
17 30 B
17 31 N
17 32 N
17 33 N
17 34 N
17 35 B
17 36 H
17 37 N
17 38 N
17 39 N
17 40 T
17 41 T
17 42 N
17 43 N
17 44 B
17 45 N
17 46 N
17 47 T
17 48 N
17 49 H
17 50 H
18 1 H
18 2 N
18 3 B
18 4 B
18 5 N
18 6 H
18 7 N
18 8 H
18 9 H
18 10 N
18 11 N
18 12 H
18 13 N
18 14 N
18 15 H
18 16 N
18 17 H
18 18 N
18 19 H
18 20 N
18 21 N
18 22 N
18 23 N
18 24 N
18 25 H
18 26 T
18 27 H
18 28 H
18 29 B
18 30 N
18 31 N
18 32 N
18 33 N
18 34 B
18 35 H
18 36 H
18 37 B
18 38 B
18 39 N
18 40 N
18 41 N
18 42 N
18 43 N
18 44 B
18 45 H
18 46 N
18 47 N
18 48 N
18 49 H
18 50 H
19 1 H
19 2 T
19 3 N
19 4 N
19 5 B
19 6 H
19 7 H
19 8 T
19 9 H
19 10 N
19 11 N
19 12 N
19 13 N
19 14 N
19 15 N
19 16 N
19 17 H
19 18 H
19 19 T
19 20 N
19 21 B
19 22 T
19 23 H
19 24 N
19 25 N
19 26 T
19 27 B
19 28 B
19 29 H
19 30 N
19 31 B
19 32 H
19 33 H
19 34 N
19 35 N
19 36 H
19 37 N
19 38 N
19 39 T
19 40 N
19 41 N
19 42 N
19 43 N
19 44 N
19 45 B
19 46 T
19 47 N
19 48 H
19 49 B
19 50 T
20 1 N
20 2 N
20 3 T
20 4 H
20 5 N
20 6 T
20 7 H
20 8 T
20 9 N
20 10 N
20 11 H
20 12 N
20 13 N
20 14 T
20 15 N
20 16 N
20 17 H
20 18 N
20 19 N
20 20 T
20 21 N
20 22 T
20 23 T
20 24 T
20 25 N
20 26 H
20 27 B
20 28 N
20 29 T
20 30 N
20 31 B
20 32 H
20 33 N
20 34 N
20 35 T
20 36 N
20 37 N
20 38 T
20 39 N
20 40 N
20 41 T
20 42 T
20 43 N
20 44 N
20 45 N
20 46 T
20 47 T
20 48 N
20 49 N
20 50 B
21 1 N
21 2 N
21 3 T
21 4 H
21 5 H
21 6 T
21 7 N
21 8 N
21 9 B
21 10 B
21 11 H
21 12 H
21 13 N
21 14 N
21 15 H
21 16 T
21 17 H
21 18 B
21 19 H
21 20 N
21 21 N
21 22 N
21 23 H
21 24 N
21 25 N
21 26 N
21 27 N
21 28 N
21 29 H
21 30 H
21 31 B
21 32 N
21 33 N
21 34 N
21 35 T
21 36 N
21 37 T
21 38 N
21 39 N
21 40 T
21 41 N
21 42 T
21 43 N
21 44 H
21 45 N
21 46 H
21 47 N
21 48 N
21 49 H
21 50 T
22 1 N
22 2 N
22 3 T
22 4 N
22 5 N
22 6 N
22 7 T
22 8 N
22 9 B
22 10 T
22 11 N
22 12 N
22 13 N
22 14 N
22 15 T
22 16 T
22 17 H
22 18 T
22 19 T
22 20 H
22 21 H
22 22 H
22 23 N
22 24 B
22 25 H
22 26 N
22 27 H
22 28 H
22 29 B
22 30 T
22 31 N
22 32 H
22 33 T
22 34 N
22 35 N
22 36 N
22 37 H
22 38 N
22 39 H
22 40 T
22 41 N
22 42 T
22 43 N
22 44 T
22 45 N
22 46 N
22 47 N
22 48 T
22 49 N
22 50 T
23 1 N
23 2 N
23 3 N
23 4 N
23 5 T
23 6 N
23 7 H
23 8 B
23 9 N
23 10 N
23 11 N
23 12 B
23 13 H
23 14 B
23 15 H
23 16 T
23 17 H
23 18 N
23 19 H
23 20 B
23 21 H
23 22 B
23 23 N
23 24 H
23 25 N
23 26 N
23 27 H
23 28 N
23 29 T
23 30 N
23 31 N
23 32 N
23 33 N
23 34 N
23 35 N
23 36 B
23 37 B
23 38 T
23 39 H
23 40 H
23 41 N
23 42 T
23 43 T
23 44 T
23 45 N
23 46 N
23 47 B
23 48 B
23 49 T
23 50 N
24 1 N
24 2 N
24 3 H
24 4 N
24 5 N
24 6 B
24 7 N
24 8 N
24 9 H
24 10 T
24 11 B
24 12 N
24 13 H
24 14 N
24 15 B
24 16 T
24 17 H
24 18 N
24 19 N
24 20 T
24 21 H
24 22 N
24 23 H
24 24 B
24 25 N
24 26 H
24 27 H
24 28 N
24 29 T
24 30 N
24 31 N
24 32 H
24 33 N
24 34 H
24 35 H
24 36 N
24 37 N
24 38 T
24 39 T
24 40 N
24 41 H
24 42 N
24 43 N
24 44 N
24 45 N
24 46 H
24 47 N
24 48 H
24 49 N
24 50 N
25 1 N
25 2 H
25 3 N
25 4 H
25 5 N
25 6 H
25 7 N
25 8 T
25 9 N
25 10 B
25 11 H
25 12 H
25 13 H
25 14 N
25 15 H
25 16 H
25 17 H
25 18 H
25 19 N
25 20 H
25 21 H
25 22 N
25 23 H
25 24 T
25 25 B
25 26 T
25 27 B
25 28 N
25 29 H
25 30 H
25 31 B
25 32 T
25 33 N
25 34 H
25 35 N
25 36 N
25 37 T
25 38 T
25 39 N
25 40 N
25 41 N
25 42 N
25 43 N
25 44 N
25 45 N
25 46 H
25 47 T
25 48 N
25 49 B
25 50 N
26 1 N
26 2 H
26 3 N
26 4 N
26 5 N
26 6 N
26 7 H
26 8 T
26 9 B
26 10 N
26 11 T
26 12 T
26 13 H
26 14 H
26 15 T
26 16 H
26 17 N
26 18 H
26 19 N
26 20 N
26 21 N
26 22 N
26 23 N
26 24 H
26 25 B
26 26 N
26 27 N
26 28 N
26 29 N
26 30 H
26 31 T
26 32 H
26 33 N
26 34 N
26 35 N
26 36 T
26 37 T
26 38 T
26 39 H
26 40 N
26 41 T
26 42 N
26 43 N
26 44 N
26 45 N
26 46 N
26 47 N
26 48 T
26 49 N
26 50 T
27 1 N
27 2 H
27 3 H
27 4 N
27 5 H
27 6 B
27 7 H
27 8 T
27 9 N
27 10 B
27 11 N
27 12 B
27 13 T
27 14 N
27 15 B
27 16 N
27 17 N
27 18 N
27 19 N
27 20 B
27 21 B
27 22 H
27 23 T
27 24 T
27 25 N
27 26 H
27 27 H
27 28 H
27 29 N
27 30 N
27 31 B
27 32 T
27 33 N
27 34 T
27 35 B
27 36 B
27 37 N
27 38 N
27 39 N
27 40 N
27 41 H
27 42 N
27 43 N
27 44 B
27 45 N
27 46 N
27 47 N
27 48 N
27 49 N
27 50 H
28 1 N
28 2 N
28 3 H
28 4 H
28 5 N
28 6 N
28 7 T
28 8 T
28 9 T
28 10 B
28 11 T
28 12 H
28 13 B
28 14 B
28 15 N
28 16 N
28 17 T
28 18 N
28 19 N
28 20 N
28 21 N
28 22 T
28 23 T
28 24 T
28 25 T
28 26 N
28 27 B
28 28 N
28 29 T
28 30 N
28 31 T
28 32 N
28 33 T
28 34 N
28 35 B
28 36 H
28 37 H
28 38 T
28 39 H
28 40 N
28 41 H
28 42 B
28 43 H
28 44 T
28 45 T
28 46 N
28 47 N
28 48 N
28 49 N
28 50 N
29 1 T
29 2 N
29 3 N
29 4 N
29 5 B
29 6 N
29 7 N
29 8 B
29 9 T
29 10 H
29 11 H
29 12 H
29 13 N
29 14 N
29 15 N
29 16 T
29 17 N
29 18 T
29 19 N
29 20 B
29 21 H
29 22 B
29 23 B
29 24 N
29 25 N
29 26 B
29 27 T
29 28 T
29 29 N
29 30 B
29 31 H
29 32 H
29 33 H
29 34 T
29 35 T
29 36 N
29 37 N
29 38 H
29 39 T
29 40 N
29 41 H
29 42 N
29 43 N
29 44 N
29 45 H
29 46 T
29 47 H
29 48 B
29 49 N
29 50 T
30 1 T
30 2 T
30 3 H
30 4 N
30 5 N
30 6 N
30 7 H
30 8 T
30 9 N
30 10 H
30 11 H
30 12 N
30 13 T
30 14 N
30 15 N
30 16 N
30 17 T
30 18 B
30 19 N
30 20 T
30 21 H
30 22 N
30 23 B
30 24 H
30 25 B
30 26 T
30 27 N
30 28 T
30 29 N
30 30 N
30 31 T
30 32 H
30 33 T
30 34 H
30 35 T
30 36 B
30 37 T
30 38 T
30 39 N
30 40 H
30 41 N
30 42 N
30 43 N
30 44 N
30 45 H
30 46 B
30 47 N
30 48 B
30 49 T
30 50 N
31 1 B
31 2 N
31 3 T
31 4 N
31 5 N
31 6 N
31 7 H
31 8 N
31 9 N
31 10 N
31 11 T
31 12 N
31 13 T
31 14 T
31 15 B
31 16 T
31 17 N
31 18 N
31 19 H
31 20 N
31 21 H
31 22 H
31 23 N
31 24 N
31 25 H
31 26 N
31 27 N
31 28 N
31 29 N
31 30 T
31 31 H
31 32 N
31 33 T
31 34 H
31 35 N
31 36 H
31 37 N
31 38 N
31 39 H
31 40 T
31 41 N
31 42 N
31 43 N
31 44 T
31 45 N
31 46 N
31 47 N
31 48 N
31 49 N
31 50 H
32 1 N
32 2 N
32 3 H
32 4 B
32 5 N
32 6 N
32 7 T
32 8 N
32 9 H
32 10 B
32 11 T
32 12 N
32 13 N
32 14 N
32 15 T
32 16 N
32 17 T
32 18 N
32 19 N
32 20 N
32 21 H
32 22 N
32 23 N
32 24 T
32 25 H
32 26 N
32 27 H
32 28 N
32 29 H
32 30 N
32 31 N
32 32 B
32 33 N
32 34 H
32 35 T
32 36 N
32 37 N
32 38 N
32 39 T
32 40 T
32 41 H
32 42 H
32 43 N
32 44 H
32 45 T
32 46 N
32 47 N
32 48 N
32 49 B
32 50 N
33 1 H
33 2 N
33 3 N
33 4 N
33 5 N
33 6 N
33 7 T
33 8 N
33 9 H
33 10 N
33 11 N
33 12 H
33 13 N
33 14 N
33 15 H
33 16 N
33 17 T
33 18 N
33 19 H
33 20 N
33 21 H
33 22 T
33 23 H
33 24 B
33 25 N
33 26 H
33 27 H
33 28 N
33 29 H
33 30 T
33 31 N
33 32 N
33 33 H
33 34 N
33 35 N
33 36 N
33 37 T
33 38 T
33 39 H
33 40 N
33 41 T
33 42 B
33 43 N
33 44 T
33 45 B
33 46 H
33 47 N
33 48 N
33 49 H
33 50 N
34 1 N
34 2 N
34 3 N
34 4 H
34 5 T
34 6 N
34 7 H
34 8 H
34 9 H
34 10 H
34 11 N
34 12 H
34 13 N
34 14 T
34 15 N
34 16 T
34 17 N
34 18 T
34 19 T
34 20 N
34 21 H
34 22 T
34 23 N
34 24 N
34 25 N
34 26 B
34 27 N
34 28 B
34 29 N
34 30 N
34 31 H
34 32 N
34 33 H
34 34 N
34 35 H
34 36 T
34 37 N
34 38 T
34 39 H
34 40 N
34 41 N
34 42 H
34 43 T
34 44 B
34 45 N
34 46 N
34 47 N
34 48 N
34 49 T
34 50 N
35 1 H
35 2 H
35 3 N
35 4 N
35 5 N
35 6 N
35 7 N
35 8 T
35 9 N
35 10 T
35 11 T
35 12 N
35 13 N
35 14 N
35 15 N
35 16 B
35 17 N
35 18 H
35 19 N
35 20 N
35 21 N
35 22 N
35 23 N
35 24 H
35 25 N
35 26 T
35 27 N
35 28 H
35 29 T
35 30 N
35 31 N
35 32 B
35 33 N
35 34 T
35 35 N
35 36 T
35 37 T
35 38 N
35 39 H
35 40 N
35 41 H
35 42 N
35 43 N
35 44 N
35 45 N
35 46 B
35 47 N
35 48 N
35 49 N
35 50 N
36 1 N
36 2 H
36 3 B
36 4 T
36 5 N
36 6 B
36 7 H
36 8 N
36 9 N
36 10 T
36 11 H
36 12 N
36 13 B
36 14 N
36 15 H
36 16 N
36 17 T
36 18 T
36 19 N
36 20 H
36 21 N
36 22 H
36 23 H
36 24 H
36 25 T
36 26 N
36 27 H
36 28 H
36 29 N
36 30 T
36 31 T
36 32 H
36 33 N
36 34 N
36 35 N
36 36 T
36 37 H
36 38 N
36 39 N
36 40 T
36 41 H
36 42 N
36 43 N
36 44 T
36 45 H
36 46 N
36 47 T
36 48 N
36 49 N
36 50 N
37 1 T
37 2 N
37 3 H
37 4 T
37 5 T
37 6 H
37 7 N
37 8 H
37 9 T
37 10 N
37 11 N
37 12 N
37 13 B
37 14 H
37 15 T
37 16 B
37 17 H
37 18 N
37 19 T
37 20 B
37 21 N
37 22 N
37 23 H
37 24 N
37 25 N
37 26 N
37 27 N
37 28 H
37 29 T
37 30 N
37 31 N
37 32 T
37 33 T
37 34 N
37 35 T
37 36 N
37 37 N
37 38 N
37 39 N
37 40 N
37 41 H
37 42 N
37 43 N
37 44 H
37 45 N
37 46 N
37 47 N
37 48 T
37 49 N
37 50 T
38 1 N
38 2 H
38 3 N
38 4 N
38 5 N
38 6 T
38 7 T
38 8 N
38 9 H
38 10 N
38 11 T
38 12 T
38 13 N
38 14 N
38 15 N
38 16 H
38 17 H
38 18 N
38 19 N
38 20 T
38 21 N
38 22 N
38 23 N
38 24 B
38 25 N
38 26 N
38 27 B
38 28 N
38 29 N
38 30 N
38 31 N
38 32 N
38 33 N
38 34 T
38 35 N
38 36 T
38 37 T
38 38 H
38 39 B
38 40 N
38 41 N
38 42 T
38 43 N
38 44 H
38 45 T
38 46 N
38 47 H
38 48 N
38 49 T
38 50 N
39 1 H
39 2 N
39 3 N
39 4 T
39 5 H
39 6 N
39 7 H
39 8 N
39 9 N
39 10 B
39 11 N
39 12 N
39 13 T
39 14 T
39 15 H
39 16 N
39 17 N
39 18 H
39 19 T
39 20 N
39 21 B
39 22 T
39 23 N
39 24 H
39 25 T
39 26 T
39 27 N
39 28 N
39 29 T
39 30 T
39 31 T
39 32 H
39 33 T
39 34 N
39 35 N
39 36 N
39 37 N
39 38 N
39 39 N
39 40 H
39 41 H
39 42 N
39 43 N
39 44 T
39 45 H
39 46 H
39 47 N
39 48 N
39 49 N
39 50 N
40 1 N
40 2 N
40 3 N
40 4 N
40 5 N
40 6 T
40 7 T
40 8 N
40 9 N
40 10 N
40 11 N
40 12 N
40 13 T
40 14 T
40 15 T
40 16 N
40 17 N
40 18 N
40 19 N
40 20 H
40 21 N
40 22 B
40 23 N
40 24 N
40 25 N
40 26 B
40 27 H
40 28 B
40 29 B
40 30 H
40 31 T
40 32 N
40 33 N
40 34 N
40 35 N
40 36 T
40 37 N
40 38 T
40 39 H
40 40 T
40 41 N
40 42 T
40 43 N
40 44 B
40 45 T
40 46 H
40 47 N
40 48 N
40 49 N
40 50 T
41 1 T
41 2 N
41 3 H
41 4 H
41 5 H
41 6 B
41 7 B
41 8 N
41 9 N
41 10 N
41 11 N
41 12 N
41 13 T
41 14 N
41 15 H
41 16 H
41 17 T
41 18 T
41 19 T
41 20 T
41 21 N
41 22 N
41 23 B
41 24 H
41 25 N
41 26 T
41 27 N
41 28 N
41 29 N
41 30 N
41 31 T
41 32 B
41 33 N
41 34 N
41 35 N
41 36 H
41 37 B
41 38 T
41 39 N
41 40 N
41 41 T
41 42 N
41 43 H
41 44 H
41 45 N
41 46 B
41 47 N
41 48 H
41 49 T
41 50 T
42 1 N
42 2 H
42 3 H
42 4 N
42 5 N
42 6 N
42 7 N
42 8 N
42 9 B
42 10 H
42 11 T
42 12 T
42 13 N
42 14 B
42 15 N
42 16 T
42 17 N
42 18 N
42 19 B
42 20 N
42 21 B
42 22 T
42 23 H
42 24 N
42 25 H
42 26 N
42 27 N
42 28 N
42 29 N
42 30 H
42 31 N
42 32 H
42 33 N
42 34 T
42 35 T
42 36 T
42 37 H
42 38 N
42 39 H
42 40 H
42 41 N
42 42 B
42 43 N
42 44 H
42 45 T
42 46 H
42 47 T
42 48 T
42 49 N
42 50 N
43 1 H
43 2 N
43 3 H
43 4 N
43 5 T
43 6 H
43 7 N
43 8 T
43 9 T
43 10 H
43 11 N
43 12 H
43 13 T
43 14 N
43 15 T
43 16 H
43 17 N
43 18 H
43 19 N
43 20 B
43 21 T
43 22 T
43 23 N
43 24 N
43 25 N
43 26 H
43 27 T
43 28 T
43 29 N
43 30 N
43 31 N
43 32 T
43 33 H
43 34 N
43 35 H
43 36 H
43 37 N
43 38 T
43 39 B
43 40 N
43 41 N
43 42 N
43 43 T
43 44 T
43 45 N
43 46 N
43 47 H
43 48 N
43 49 H
43 50 N
44 1 H
44 2 N
44 3 N
44 4 H
44 5 B
44 6 H
44 7 H
44 8 B
44 9 N
44 10 B
44 11 N
44 12 N
44 13 B
44 14 H
44 15 T
44 16 N
44 17 B
44 18 N
44 19 N
44 20 H
44 21 H
44 22 N
44 23 H
44 24 B
44 25 T
44 26 N
44 27 H
44 28 N
44 29 H
44 30 N
44 31 N
44 32 H
44 33 B
44 34 N
44 35 H
44 36 N
44 37 N
44 38 N
44 39 T
44 40 B
44 41 T
44 42 T
44 43 N
44 44 T
44 45 H
44 46 B
44 47 N
44 48 T
44 49 H
44 50 N
45 1 N
45 2 N
45 3 T
45 4 N
45 5 H
45 6 N
45 7 N
45 8 H
45 9 N
45 10 H
45 11 N
45 12 N
45 13 T
45 14 T
45 15 N
45 16 N
45 17 N
45 18 H
45 19 N
45 20 N
45 21 B
45 22 N
45 23 T
45 24 B
45 25 B
45 26 H
45 27 T
45 28 H
45 29 B
45 30 H
45 31 N
45 32 H
45 33 N
45 34 B
45 35 N
45 36 H
45 37 N
45 38 H
45 39 N
45 40 N
45 41 T
45 42 N
45 43 N
45 44 N
45 45 T
45 46 T
45 47 N
45 48 N
45 49 T
45 50 N
46 1 T
46 2 N
46 3 N
46 4 N
46 5 N
46 6 N
46 7 N
46 8 N
46 9 H
46 10 T
46 11 N
46 12 N
46 13 N
46 14 N
46 15 H
46 16 T
46 17 N
46 18 N
46 19 N
46 20 B
46 21 B
46 22 N
46 23 T
46 24 B
46 25 N
46 26 N
46 27 N
46 28 B
46 29 N
46 30 N
46 31 N
46 32 N
46 33 N
46 34 H
46 35 N
46 36 T
46 37 N
46 38 T
46 39 T
46 40 B
46 41 T
46 42 N
46 43 H
46 44 N
46 45 N
46 46 N
46 47 T
46 48 H
46 49 H
46 50 H
47 1 N
47 2 N
47 3 N
47 4 H
47 5 N
47 6 B
47 7 T
47 8 H
47 9 N
47 10 T
47 11 N
47 12 T
47 13 N
47 14 N
47 15 H
47 16 N
47 17 N
47 18 N
47 19 B
47 20 T
47 21 T
47 22 N
47 23 N
47 24 N
47 25 N
47 26 T
47 27 B
47 28 N
47 29 N
47 30 T
47 31 H
47 32 N
