100 50
18 16 N
18 17 N
18 18 N
18 19 T
18 20 B
18 21 B
18 22 H
18 23 T
18 24 N
18 25 T
18 26 N
18 27 N
18 28 N
18 29 N
18 30 T
18 31 N
18 32 N
18 33 T
18 34 N
18 35 N
18 36 T
18 37 H
18 38 T
18 39 N
18 40 T
18 41 T
18 42 T
18 43 T
18 44 T
18 45 N
18 46 N
18 47 N
18 48 H
18 49 T
18 50 T
19 1 N
19 2 T
19 3 T
19 4 N
19 5 T
19 6 B
19 7 N
19 8 N
19 9 N
19 10 T
19 11 N
19 12 H
19 13 N
19 14 T
19 15 T
19 16 N
19 17 B
19 18 N
19 19 N
19 20 H
19 21 H
19 22 B
19 23 T
19 24 H
19 25 N
19 26 N
19 27 T
19 28 T
19 29 T
19 30 N
19 31 T
19 32 T
19 33 N
19 34 N
19 35 N
19 36 N
19 37 N
19 38 T
19 39 T
19 40 T
19 41 B
19 42 N
19 43 N
19 44 H
19 45 N
19 46 N
19 47 N
19 48 N
19 49 N
19 50 T
20 1 N
20 2 T
20 3 H
20 4 N
20 5 T
20 6 N
20 7 N
20 8 N
20 9 H
20 10 H
20 11 H
20 12 N
20 13 B
20 14 N
20 15 N
20 16 N
20 17 N
20 18 N
20 19 H
20 20 H
20 21 B
20 22 T
20 23 T
20 24 B
20 25 N
20 26 T
20 27 N
20 28 H
20 29 N
20 30 N
20 31 N
20 32 T
20 33 H
20 34 T
20 35 H
20 36 N
20 37 B
20 38 N
20 39 T
20 40 B
20 41 N
20 42 T
20 43 T
20 44 N
20 45 N
20 46 N
20 47 N
20 48 T
20 49 N
20 50 N
21 1 N
21 2 B
21 3 N
21 4 H
21 5 N
21 6 N
21 7 N
21 8 T
21 9 H
21 10 N
21 11 B
21 12 H
21 13 T
21 14 H
21 15 N
21 16 N
21 17 N
21 18 T
21 19 N
21 20 H
21 21 T
21 22 N
21 23 T
21 24 N
21 25 N
21 26 T
21 27 B
21 28 N
21 29 N
21 30 T
21 31 N
21 32 N
21 33 T
21 34 N
21 35 T
21 36 N
21 37 H
21 38 N
21 39 H
21 40 H
21 41 H
21 42 N
21 43 N
21 44 N
21 45 N
21 46 N
21 47 N
21 48 N
21 49 N
21 50 N
22 1 N
22 2 N
22 3 B
22 4 N
22 5 H
22 6 T
22 7 N
22 8 N
22 9 T
22 10 H
22 11 N
22 12 N
22 13 N
22 14 N
22 15 N
22 16 H
22 17 B
22 18 H
22 19 B
22 20 N
22 21 H
22 22 N
22 23 N
22 24 B
22 25 N
22 26 T
22 27 T
22 28 T
22 29 N
22 30 T
22 31 H
22 32 N
22 33 H
22 34 H
22 35 N
22 36 H
22 37 T
22 38 N
22 39 N
22 40 H
22 41 T
22 42 N
22 43 T
22 44 B
22 45 N
22 46 N
22 47 N
22 48 T
22 49 H
22 50 N
23 1 N
23 2 N
23 3 N
23 4 N
23 5 T
23 6 T
23 7 N
23 8 N
23 9 N
23 10 N
23 11 H
23 12 H
23 13 T
23 14 N
23 15 N
23 16 B
23 17 B
23 18 H
23 19 H
23 20 T
23 21 N
23 22 N
23 23 N
23 24 N
23 25 N
23 26 H
23 27 N
23 28 B
23 29 B
23 30 B
23 31 N
23 32 N
23 33 N
23 34 H
23 35 T
23 36 T
23 37 N
23 38 N
23 39 N
23 40 N
23 41 N
23 42 N
23 43 N
23 44 N
23 45 T
23 46 H
23 47 B
23 48 H
23 49 N
23 50 T
24 1 N
24 2 N
24 3 N
24 4 N
24 5 N
24 6 N
24 7 N
24 8 T
24 9 H
24 10 B
24 11 N
24 12 N
24 13 N
24 14 T
24 15 H
24 16 H
24 17 N
24 18 N
24 19 N
24 20 N
24 21 N
24 22 H
24 23 N
24 24 N
24 25 N
24 26 T
24 27 T
24 28 H
24 29 T
24 30 H
24 31 T
24 32 N
24 33 H
24 34 T
24 35 T
24 36 T
24 37 B
24 38 N
24 39 T
24 40 T
24 41 H
24 42 H
24 43 N
24 44 B
24 45 N
24 46 N
24 47 N
24 48 B
24 49 H
24 50 N
25 1 N
25 2 N
25 3 B
25 4 B
25 5 H
25 6 N
25 7 T
25 8 T
25 9 N
25 10 B
25 11 H
25 12 N
25 13 B
25 14 T
25 15 N
25 16 N
25 17 H
25 18 N
25 19 T
25 20 B
25 21 N
25 22 H
25 23 N
25 24 N
25 25 B
25 26 N
25 27 T
25 28 H
25 29 N
25 30 T
25 31 N
25 32 H
25 33 H
25 34 B
25 35 N
25 36 N
25 37 N
25 38 N
25 39 N
25 40 T
25 41 N
25 42 N
25 43 B
25 44 N
25 45 N
25 46 T
25 47 N
25 48 N
25 49 N
25 50 T
26 1 H
26 2 B
26 3 N
26 4 N
26 5 H
26 6 N
26 7 N
26 8 T
26 9 H
26 10 T
26 11 T
26 12 T
26 13 N
26 14 N
26 15 N
26 16 N
26 17 N
26 18 T
26 19 B
26 20 T
26 21 T
26 22 N
26 23 B
26 24 T
26 25 H
26 26 T
26 27 N
26 28 N
26 29 N
26 30 N
26 31 N
26 32 N
26 33 H
26 34 T
26 35 N
26 36 N
26 37 H
26 38 N
26 39 N
26 40 N
26 41 T
26 42 N
26 43 N
26 44 T
26 45 T
26 46 H
26 47 T
26 48 H
26 49 N
26 50 N
27 1 N
27 2 T
27 3 B
27 4 T
27 5 N
27 6 N
27 7 T
27 8 H
27 9 H
27 10 N
27 11 N
27 12 N
27 13 N
27 14 N
27 15 H
27 16 N
27 17 N
27 18 N
27 19 N
27 20 N
27 21 N
27 22 N
27 23 B
27 24 N
27 25 T
27 26 N
27 27 N
27 28 T
27 29 N
27 30 N
27 31 N
27 32 B
27 33 B
27 34 N
27 35 N
27 36 T
27 37 H
27 38 N
27 39 N
27 40 N
27 41 T
27 42 N
27 43 N
27 44 H
27 45 T
27 46 N
27 47 N
27 48 B
27 49 N
27 50 B
28 1 N
28 2 N
28 3 T
28 4 T
28 5 N
28 6 N
28 7 H
28 8 H
28 9 N
28 10 H
28 11 H
28 12 B
28 13 H
28 14 H
28 15 N
28 16 N
28 17 N
28 18 N
28 19 N
28 20 B
28 21 N
28 22 T
28 23 T
28 24 T
28 25 N
28 26 H
28 27 H
28 28 H
28 29 T
28 30 T
28 31 N
28 32 N
28 33 T
28 34 N
28 35 H
28 36 B
28 37 N
28 38 N
28 39 T
28 40 N
28 41 H
28 42 N
28 43 N
28 44 B
28 45 B
28 46 N
28 47 H
28 48 B
28 49 N
28 50 B
29 1 N
29 2 H
29 3 H
29 4 N
29 5 N
29 6 N
29 7 H
29 8 N
29 9 H
29 10 T
29 11 H
29 12 H
29 13 H
29 14 N
29 15 H
29 16 N
29 17 T
29 18 N
29 19 B
29 20 B
29 21 N
29 22 T
29 23 H
29 24 N
29 25 T
29 26 H
29 27 H
29 28 H
29 29 H
29 30 T
29 31 N
29 32 B
29 33 H
29 34 N
29 35 H
29 36 N
29 37 N
29 38 N
29 39 H
29 40 T
29 41 B
29 42 H
29 43 B
29 44 T
29 45 H
29 46 N
29 47 N
29 48 N
29 49 H
29 50 N
30 1 H
30 2 N
30 3 H
30 4 T
30 5 H
30 6 H
30 7 H
30 8 N
30 9 N
30 10 T
30 11 B
30 12 H
30 13 T
30 14 N
30 15 T
30 16 N
30 17 N
30 18 N
30 19 T
30 20 T
30 21 N
30 22 N
30 23 B
30 24 N
30 25 T
30 26 T
30 27 N
30 28 T
30 29 H
30 30 H
30 31 T
30 32 N
30 33 B
30 34 H
30 35 B
30 36 B
30 37 N
30 38 N
30 39 H
30 40 B
30 41 N
30 42 N
30 43 N
30 44 H
30 45 N
30 46 N
30 47 H
30 48 N
30 49 N
30 50 H
31 1 B
31 2 B
31 3 N
31 4 N
31 5 H
31 6 N
31 7 N
31 8 N
31 9 H
31 10 N
31 11 N
31 12 H
31 13 N
31 14 B
31 15 T
31 16 B
31 17 N
31 18 T
31 19 N
31 20 N
31 21 N
31 22 N
31 23 N
31 24 T
31 25 T
31 26 N
31 27 N
31 28 T
31 29 B
31 30 H
31 31 N
31 32 H
31 33 T
31 34 H
31 35 H
31 36 N
31 37 N
31 38 N
31 39 N
31 40 H
31 41 N
31 42 N
31 43 B
31 44 N
31 45 B
31 46 N
31 47 N
31 48 N
31 49 N
31 50 N
32 1 T
32 2 H
32 3 T
32 4 H
32 5 N
32 6 T
32 7 N
32 8 N
32 9 N
32 10 N
32 11 T
32 12 T
32 13 N
32 14 H
32 15 H
32 16 N
32 17 N
32 18 H
32 19 N
32 20 N
32 21 N
32 22 N
32 23 H
32 24 H
32 25 N
32 26 T
32 27 T
32 28 T
32 29 N
32 30 H
32 31 T
32 32 T
32 33 T
32 34 H
32 35 N
32 36 N
32 37 N
32 38 N
32 39 T
32 40 T
32 41 H
32 42 N
32 43 H
32 44 H
32 45 T
32 46 N
32 47 H
32 48 N
32 49 T
32 50 H
33 1 N
33 2 N
33 3 H
33 4 N
33 5 N
33 6 N
33 7 H
33 8 N
33 9 N
33 10 N
33 11 N
33 12 N
33 13 H
33 14 N
33 15 T
33 16 N
33 17 N
33 18 N
33 19 N
33 20 T
33 21 H
33 22 H
33 23 B
33 24 N
33 25 B
33 26 N
33 27 T
33 28 T
33 29 N
33 30 N
33 31 H
33 32 N
33 33 N
33 34 N
33 35 N
33 36 N
33 37 B
33 38 N
33 39 H
33 40 N
33 41 H
33 42 T
33 43 N
33 44 N
33 45 N
33 46 H
33 47 N
33 48 N
33 49 N
33 50 N
34 1 N
34 2 H
34 3 H
34 4 N
34 5 N
34 6 N
34 7 N
34 8 N
34 9 H
34 10 H
34 11 H
34 12 H
34 13 T
34 14 N
34 15 N
34 16 H
34 17 B
34 18 N
34 19 N
34 20 H
34 21 N
34 22 H
34 23 N
34 24 B
34 25 N
34 26 N
34 27 H
34 28 N
34 29 B
34 30 T
34 31 N
34 32 N
34 33 B
34 34 N
34 35 B
34 36 H
34 37 H
34 38 H
34 39 H
34 40 T
34 41 H
34 42 N
34 43 B
34 44 N
34 45 H
34 46 N
34 47 N
34 48 N
34 49 H
34 50 N
35 1 N
35 2 T
35 3 T
35 4 H
35 5 H
35 6 N
35 7 B
35 8 B
35 9 H
35 10 T
35 11 T
35 12 T
35 13 N
35 14 T
35 15 T
35 16 B
35 17 N
35 18 N
35 19 H
35 20 N
35 21 N
35 22 N
35 23 N
35 24 T
35 25 B
35 26 N
35 27 B
35 28 H
35 29 H
35 30 N
35 31 N
35 32 N
35 33 H
35 34 H
35 35 T
35 36 N
35 37 N
35 38 N
35 39 N
35 40 N
35 41 N
35 42 N
35 43 N
35 44 N
35 45 B
35 46 N
35 47 T
35 48 H
35 49 N
35 50 T
36 1 H
36 2 B
36 3 B
36 4 T
36 5 N
36 6 N
36 7 N
36 8 H
36 9 N
36 10 T
36 11 H
36 12 N
36 13 H
36 14 N
36 15 T
36 16 N
36 17 N
36 18 N
36 19 H
36 20 N
36 21 T
36 22 N
36 23 N
36 24 B
36 25 N
36 26 N
36 27 H
36 28 H
36 29 B
36 30 T
36 31 N
36 32 N
36 33 N
36 34 T
36 35 H
36 36 N
36 37 N
36 38 N
36 39 N
36 40 T
36 41 B
36 42 T
36 43 N
36 44 H
36 45 B
36 46 T
36 47 H
36 48 T
36 49 H
36 50 N
37 1 N
37 2 H
37 3 T
37 4 T
37 5 N
37 6 N
37 7 N
37 8 N
37 9 N
37 10 H
37 11 N
37 12 T
37 13 T
37 14 N
37 15 N
37 16 B
37 17 N
37 18 T
37 19 H
37 20 T
37 21 N
37 22 N
37 23 N
37 24 B
37 25 H
37 26 H
37 27 N
37 28 T
37 29 N
37 30 N
37 31 N
37 32 N
37 33 H
37 34 H
37 35 N
37 36 N
37 37 T
37 38 H
37 39 N
37 40 H
37 41 N
37 42 H
37 43 N
37 44 N
37 45 N
37 46 T
37 47 N
37 48 T
37 49 B
37 50 T
38 1 N
38 2 N
38 3 N
38 4 N
38 5 N
38 6 N
38 7 N
38 8 T
38 9 N
38 10 N
38 11 B
38 12 B
38 13 N
38 14 N
38 15 N
38 16 B
38 17 N
38 18 B
38 19 N
38 20 H
38 21 N
38 22 N
38 23 N
38 24 N
38 25 N
38 26 T
38 27 N
38 28 N
38 29 N
38 30 N
38 31 N
38 32 H
38 33 N
38 34 N
38 35 T
38 36 N
38 37 N
38 38 N
38 39 B
38 40 T
38 41 T
38 42 N
38 43 T
38 44 H
38 45 N
38 46 N
38 47 N
38 48 N
38 49 N
38 50 H
39 1 N
39 2 N
39 3 H
39 4 H
39 5 N
39 6 T
39 7 N
39 8 T
39 9 N
39 10 B
39 11 N
39 12 N
39 13 T
39 14 N
39 15 T
39 16 N
39 17 N
39 18 B
39 19 N
39 20 N
39 21 N
39 22 N
39 23 T
39 24 B
39 25 N
39 26 N
39 27 B
39 28 N
39 29 N
39 30 T
39 31 H
39 32 N
39 33 N
39 34 T
39 35 H
39 36 B
39 37 H
39 38 T
39 39 N
39 40 B
39 41 H
39 42 N
39 43 H
39 44 N
39 45 N
39 46 H
39 47 N
39 48 T
39 49 H
39 50 B
40 1 T
40 2 N
40 3 N
40 4 N
40 5 N
40 6 N
40 7 N
40 8 N
40 9 N
40 10 H
40 11 N
40 12 N
40 13 H
40 14 N
40 15 B
40 16 T
40 17 H
40 18 N
40 19 T
40 20 T
40 21 H
40 22 H
40 23 N
40 24 N
40 25 H
40 26 N
40 27 N
40 28 T
40 29 T
40 30 T
40 31 N
40 32 H
40 33 N
40 34 H
40 35 H
40 36 N
40 37 T
40 38 N
40 39 N
40 40 T
40 41 B
40 42 N
40 43 H
40 44 H
40 45 N
40 46 B
40 47 T
40 48 N
40 49 N
40 50 B
41 1 N
41 2 H
41 3 T
41 4 T
41 5 H
41 6 T
41 7 H
41 8 H
41 9 N
41 10 N
41 11 N
41 12 T
41 13 N
41 14 N
41 15 N
41 16 T
41 17 N
41 18 N
41 19 H
41 20 T
41 21 T
41 22 T
41 23 T
41 24 N
41 25 N
41 26 N
41 27 N
41 28 H
41 29 H
41 30 N
41 31 H
41 32 B
41 33 N
41 34 H
41 35 N
41 36 H
41 37 H
41 38 T
41 39 T
41 40 H
41 41 N
41 42 T
41 43 B
41 44 T
41 45 T
41 46 H
41 47 N
41 48 N
41 49 N
41 50 H
42 1 B
42 2 B
42 3 N
42 4 N
42 5 T
42 6 B
42 7 H
42 8 B
42 9 N
42 10 B
42 11 N
42 12 T
42 13 T
42 14 N
42 15 H
42 16 T
42 17 N
42 18 N
42 19 N
42 20 T
42 21 T
42 22 H
42 23 N
42 24 N
42 25 N
42 26 N
42 27 N
42 28 N
42 29 T
42 30 N
42 31 N
42 32 N
42 33 N
42 34 N
42 35 H
42 36 H
42 37 N
42 38 N
42 39 B
42 40 B
42 41 N
42 42 N
42 43 T
42 44 T
42 45 N
42 46 H
42 47 N
42 48 N
42 49 N
42 50 H
43 1 T
43 2 N
43 3 B
43 4 T
43 5 B
43 6 N
43 7 N
43 8 H
43 9 H
43 10 H
43 11 N
43 12 N
43 13 T
43 14 N
43 15 H
43 16 N
43 17 N
43 18 N
43 19 H
43 20 N
43 21 N
43 22 N
43 23 N
43 24 N
43 25 T
43 26 N
43 27 T
43 28 H
43 29 N
43 30 N
43 31 N
43 32 T
43 33 N
43 34 N
43 35 N
43 36 B
43 37 B
43 38 N
43 39 T
43 40 B
43 41 N
43 42 H
43 43 H
43 44 H
43 45 N
43 46 H
43 47 N
43 48 N
43 49 B
43 50 N
44 1 N
44 2 T
44 3 B
44 4 H
44 5 N
44 6 H
44 7 H
44 8 B
44 9 N
44 10 N
44 11 N
44 12 N
44 13 N
44 14 T
44 15 B
44 16 T
44 17 B
44 18 H
44 19 H
44 20 H
44 21 N
44 22 N
44 23 N
44 24 T
44 25 N
44 26 N
44 27 B
44 28 T
44 29 T
44 30 N
44 31 T
44 32 T
44 33 N
44 34 T
44 35 N
44 36 T
44 37 N
44 38 N
44 39 B
44 40 N
44 41 B
44 42 H
44 43 N
44 44 B
44 45 H
44 46 B
44 47 N
44 48 T
44 49 B
44 50 H
45 1 N
45 2 T
45 3 N
45 4 N
45 5 H
45 6 B
45 7 H
45 8 N
45 9 T
45 10 N
45 11 B
45 12 N
45 13 H
45 14 N
45 15 B
45 16 N
45 17 T
45 18 B
45 19 N
45 20 H
45 21 N
45 22 T
45 23 N
45 24 N
45 25 N
45 26 B
45 27 T
45 28 N
45 29 T
45 30 B
45 31 N
45 32 N
45 33 N
45 34 N
45 35 N
45 36 T
45 37 H
45 38 H
45 39 H
45 40 B
45 41 T
45 42 N
45 43 B
45 44 T
45 45 N
45 46 N
45 47 N
45 48 T
45 49 H
45 50 N
46 1 N
46 2 H
46 3 N
46 4 N
46 5 H
46 6 N
46 7 N
46 8 N
46 9 T
46 10 H
46 11 N
46 12 T
46 13 B
46 14 N
46 15 N
46 16 N
46 17 B
46 18 H
46 19 B
46 20 N
46 21 T
46 22 T
46 23 N
46 24 N
46 25 N
46 26 N
46 27 T
46 28 N
46 29 H
46 30 B
46 31 H
46 32 N
46 33 N
46 34 N
46 35 N
46 36 H
46 37 N
46 38 T
46 39 T
46 40 N
46 41 N
46 42 N
46 43 H
46 44 N
46 45 N
46 46 B
46 47 H
46 48 N
46 49 N
46 50 T
47 1 N
47 2 H
47 3 N
47 4 N
47 5 N
47 6 N
47 7 H
47 8 N
47 9 N
47 10 N
47 11 N
47 12 N
47 13 T
47 14 T
47 15 N
47 16 T
47 17 H
47 18 N
47 19 N
47 20 N
47 21 N
47 22 H
47 23 T
47 24 N
47 25 H
47 26 T
47 27 N
47 28 N
47 29 T
47 30 N
47 31 H
47 32 T
