100 50
18 16 T
18 17 H
18 18 T
18 19 N
18 20 H
18 21 N
18 22 N
18 23 N
18 24 N
18 25 H
18 26 T
18 27 N
18 28 N
18 29 N
18 30 N
18 31 H
18 32 H
18 33 N
18 34 N
18 35 N
18 36 N
18 37 N
18 38 N
18 39 N
18 40 N
18 41 N
18 42 N
18 43 T
18 44 T
18 45 N
18 46 T
18 47 H
18 48 N
18 49 B
18 50 B
19 1 N
19 2 N
19 3 T
19 4 T
19 5 N
19 6 N
19 7 T
19 8 H
19 9 N
19 10 N
19 11 N
19 12 B
19 13 H
19 14 N
19 15 N
19 16 N
19 17 N
19 18 N
19 19 N
19 20 N
19 21 N
19 22 N
19 23 H
19 24 H
19 25 N
19 26 N
19 27 N
19 28 N
19 29 N
19 30 N
19 31 N
19 32 T
19 33 B
19 34 H
19 35 N
19 36 T
19 37 B
19 38 H
19 39 N
19 40 N
19 41 N
19 42 N
19 43 H
19 44 N
19 45 N
19 46 N
19 47 N
19 48 N
19 49 N
19 50 B
20 1 N
20 2 B
20 3 N
20 4 T
20 5 N
20 6 H
20 7 H
20 8 B
20 9 T
20 10 N
20 11 T
20 12 N
20 13 T
20 14 N
20 15 T
20 16 N
20 17 H
20 18 T
20 19 T
20 20 T
20 21 H
20 22 N
20 23 N
20 24 N
20 25 N
20 26 T
20 27 H
20 28 T
20 29 T
20 30 T
20 31 H
20 32 N
20 33 T
20 34 T
20 35 T
20 36 T
20 37 N
20 38 N
20 39 N
20 40 H
20 41 H
20 42 T
20 43 N
20 44 N
20 45 B
20 46 T
20 47 N
20 48 T
20 49 N
20 50 T
21 1 N
21 2 B
21 3 N
21 4 N
21 5 N
21 6 H
21 7 H
21 8 N
21 9 T
21 10 N
21 11 N
21 12 H
21 13 B
21 14 T
21 15 H
21 16 N
21 17 N
21 18 B
21 19 T
21 20 N
21 21 T
21 22 N
21 23 B
21 24 B
21 25 T
21 26 N
21 27 N
21 28 N
21 29 T
21 30 T
21 31 N
21 32 T
21 33 T
21 34 N
21 35 H
21 36 H
21 37 H
21 38 N
21 39 N
21 40 H
21 41 T
21 42 N
21 43 H
21 44 N
21 45 B
21 46 N
21 47 H
21 48 B
21 49 H
21 50 B
22 1 N
22 2 H
22 3 N
22 4 H
22 5 H
22 6 B
22 7 B
22 8 H
22 9 N
22 10 N
22 11 T
22 12 N
22 13 N
22 14 N
22 15 N
22 16 T
22 17 H
22 18 H
22 19 B
22 20 H
22 21 T
22 22 H
22 23 N
22 24 N
22 25 T
22 26 N
22 27 T
22 28 T
22 29 N
22 30 N
22 31 N
22 32 H
22 33 N
22 34 T
22 35 H
22 36 H
22 37 T
22 38 H
22 39 T
22 40 H
22 41 N
22 42 N
22 43 H
22 44 N
22 45 T
22 46 H
22 47 N
22 48 B
22 49 N
22 50 N
23 1 B
23 2 N
23 3 N
23 4 N
23 5 B
23 6 N
23 7 T
23 8 T
23 9 B
23 10 H
23 11 T
23 12 N
23 13 B
23 14 H
23 15 T
23 16 N
23 17 T
23 18 N
23 19 T
23 20 N
23 21 N
23 22 N
23 23 N
23 24 T
23 25 H
23 26 N
23 27 B
23 28 N
23 29 N
23 30 H
23 31 T
23 32 H
23 33 T
23 34 T
23 35 N
23 36 N
23 37 H
23 38 N
23 39 N
23 40 N
23 41 N
23 42 H
23 43 N
23 44 H
23 45 N
23 46 T
23 47 T
23 48 N
23 49 H
23 50 N
24 1 H
24 2 N
24 3 N
24 4 N
24 5 N
24 6 H
24 7 N
24 8 H
24 9 T
24 10 N
24 11 N
24 12 N
24 13 H
24 14 N
24 15 T
24 16 H
24 17 T
24 18 H
24 19 H
24 20 N
24 21 H
24 22 B
24 23 N
24 24 N
24 25 N
24 26 B
24 27 H
24 28 N
24 29 N
24 30 N
24 31 N
24 32 N
24 33 N
24 34 T
24 35 N
24 36 N
24 37 N
24 38 H
24 39 N
24 40 T
24 41 T
24 42 N
24 43 H
24 44 N
24 45 N
24 46 T
24 47 N
24 48 N
24 49 T
24 50 N
25 1 T
25 2 N
25 3 N
25 4 T
25 5 T
25 6 N
25 7 N
25 8 B
25 9 T
25 10 N
25 11 B
25 12 N
25 13 T
25 14 H
25 15 N
25 16 H
25 17 N
25 18 N
25 19 T
25 20 T
25 21 N
25 22 N
25 23 H
25 24 H
25 25 B
25 26 H
25 27 T
25 28 H
25 29 N
25 30 B
25 31 H
25 32 N
25 33 N
25 34 H
25 35 N
25 36 H
25 37 N
25 38 N
25 39 H
25 40 N
25 41 N
25 42 N
25 43 H
25 44 T
25 45 H
25 46 N
25 47 T
25 48 N
25 49 T
25 50 N
26 1 H
26 2 N
26 3 N
26 4 N
26 5 N
26 6 H
26 7 N
26 8 H
26 9 T
26 10 N
26 11 H
26 12 N
26 13 N
26 14 N
26 15 T
26 16 T
26 17 N
26 18 H
26 19 T
26 20 N
26 21 N
26 22 H
26 23 H
26 24 T
26 25 N
26 26 H
26 27 B
26 28 T
26 29 B
26 30 H
26 31 T
26 32 H
26 33 N
26 34 N
26 35 N
26 36 T
26 37 H
26 38 T
26 39 H
26 40 T
26 41 N
26 42 T
26 43 B
26 44 N
26 45 N
26 46 T
26 47 N
26 48 B
26 49 H
26 50 N
27 1 T
27 2 N
27 3 N
27 4 N
27 5 N
27 6 N
27 7 H
27 8 B
27 9 H
27 10 N
27 11 T
27 12 T
27 13 H
27 14 N
27 15 B
27 16 N
27 17 N
27 18 N
27 19 N
27 20 N
27 21 N
27 22 N
27 23 N
27 24 H
27 25 N
27 26 H
27 27 H
27 28 H
27 29 B
27 30 N
27 31 N
27 32 T
27 33 N
27 34 T
27 35 N
27 36 N
27 37 N
27 38 N
27 39 N
27 40 H
27 41 N
27 42 N
27 43 H
27 44 N
27 45 T
27 46 N
27 47 H
27 48 N
27 49 N
27 50 T
28 1 N
28 2 T
28 3 H
28 4 H
28 5 B
28 6 B
28 7 N
28 8 H
28 9 N
28 10 H
28 11 N
28 12 N
28 13 N
28 14 N
28 15 H
28 16 N
28 17 H
28 18 N
28 19 N
28 20 T
28 21 N
28 22 H
28 23 H
28 24 N
28 25 N
28 26 N
28 27 H
28 28 N
28 29 N
28 30 B
28 31 T
28 32 B
28 33 N
28 34 B
28 35 N
28 36 N
28 37 H
28 38 N
28 39 T
28 40 B
28 41 H
28 42 N
28 43 N
28 44 H
28 45 N
28 46 H
28 47 T
28 48 H
28 49 N
28 50 T
29 1 H
29 2 T
29 3 N
29 4 N
29 5 N
29 6 N
29 7 N
29 8 H
29 9 H
29 10 B
29 11 N
29 12 N
29 13 H
29 14 H
29 15 B
29 16 N
29 17 N
29 18 T
29 19 H
29 20 N
29 21 H
29 22 N
29 23 T
29 24 T
29 25 N
29 26 N
29 27 N
29 28 T
29 29 H
29 30 B
29 31 N
29 32 H
29 33 N
29 34 H
29 35 N
29 36 N
29 37 B
29 38 N
29 39 H
29 40 B
29 41 N
29 42 T
29 43 H
29 44 N
29 45 T
29 46 B
29 47 H
29 48 T
29 49 N
29 50 H
30 1 N
30 2 H
30 3 H
30 4 B
30 5 T
30 6 H
30 7 T
30 8 N
30 9 N
30 10 N
30 11 N
30 12 N
30 13 N
30 14 H
30 15 T
30 16 H
30 17 H
30 18 H
30 19 N
30 20 B
30 21 H
30 22 N
30 23 N
30 24 T
30 25 N
30 26 N
30 27 H
30 28 T
30 29 N
30 30 T
30 31 T
30 32 H
30 33 B
30 34 N
30 35 N
30 36 H
30 37 B
30 38 N
30 39 N
30 40 N
30 41 N
30 42 N
30 43 N
30 44 T
30 45 T
30 46 B
30 47 N
30 48 N
30 49 B
30 50 H
31 1 N
31 2 H
31 3 T
31 4 H
31 5 B
31 6 H
31 7 T
31 8 N
31 9 N
31 10 N
31 11 N
31 12 H
31 13 T
31 14 N
31 15 H
31 16 N
31 17 B
31 18 T
31 19 B
31 20 N
31 21 H
31 22 T
31 23 H
31 24 N
31 25 H
31 26 N
31 27 N
31 28 N
31 29 N
31 30 T
31 31 H
31 32 N
31 33 T
31 34 N
31 35 B
31 36 N
31 37 N
31 38 T
31 39 N
31 40 N
31 41 N
31 42 N
31 43 N
31 44 N
31 45 B
31 46 N
31 47 T
31 48 B
31 49 N
31 50 N
32 1 N
32 2 N
32 3 B
32 4 H
32 5 N
32 6 B
32 7 N
32 8 N
32 9 H
32 10 T
32 11 N
32 12 T
32 13 N
32 14 T
32 15 T
32 16 N
32 17 N
32 18 N
32 19 N
32 20 T
32 21 H
32 22 H
32 23 B
32 24 N
32 25 T
32 26 T
32 27 H
32 28 H
32 29 T
32 30 N
32 31 N
32 32 T
32 33 B
32 34 N
32 35 N
32 36 H
32 37 T
32 38 N
32 39 N
32 40 N
32 41 N
32 42 H
32 43 B
32 44 H
32 45 H
32 46 N
32 47 N
32 48 N
32 49 N
32 50 H
33 1 N
33 2 T
33 3 N
33 4 N
33 5 H
33 6 N
33 7 N
33 8 N
33 9 N
33 10 N
33 11 T
33 12 H
33 13 N
33 14 H
33 15 T
33 16 N
33 17 N
33 18 T
33 19 T
33 20 N
33 21 N
33 22 N
33 23 N
33 24 N
33 25 T
33 26 T
33 27 T
33 28 N
33 29 H
33 30 N
33 31 H
33 32 T
33 33 N
33 34 N
33 35 T
33 36 B
33 37 T
33 38 N
33 39 T
33 40 N
33 41 N
33 42 N
33 43 T
33 44 T
33 45 T
33 46 T
33 47 N
33 48 N
33 49 B
33 50 H
34 1 B
34 2 N
34 3 N
34 4 N
34 5 H
34 6 T
34 7 N
34 8 N
34 9 H
34 10 B
34 11 N
34 12 H
34 13 T
34 14 T
34 15 T
34 16 N
34 17 N
34 18 H
34 19 H
34 20 B
34 21 H
34 22 T
34 23 N
34 24 T
34 25 N
34 26 N
34 27 H
34 28 B
34 29 N
34 30 N
34 31 N
34 32 T
34 33 N
34 34 N
34 35 N
34 36 B
34 37 H
34 38 T
34 39 N
34 40 N
34 41 N
34 42 N
34 43 N
34 44 H
34 45 H
34 46 N
34 47 N
34 48 N
34 49 N
34 50 N
35 1 T
35 2 N
35 3 N
35 4 H
35 5 N
35 6 T
35 7 N
35 8 H
35 9 T
35 10 N
35 11 N
35 12 N
35 13 N
35 14 B
35 15 H
35 16 N
35 17 N
35 18 H
35 19 T
35 20 H
35 21 T
35 22 B
35 23 N
35 24 T
35 25 H
35 26 N
35 27 N
35 28 T
35 29 B
35 30 H
35 31 T
35 32 H
35 33 N
35 34 N
35 35 T
35 36 N
35 37 B
35 38 N
35 39 N
35 40 N
35 41 N
35 42 N
35 43 N
35 44 N
35 45 N
35 46 B
35 47 T
35 48 H
35 49 N
35 50 N
36 1 H
36 2 N
36 3 N
36 4 N
36 5 N
36 6 B
36 7 N
36 8 N
36 9 T
36 10 B
36 11 H
36 12 H
36 13 N
36 14 T
36 15 N
36 16 H
36 17 B
36 18 H
36 19 N
36 20 N
36 21 N
36 22 T
36 23 N
36 24 N
36 25 T
36 26 H
36 27 N
36 28 H
36 29 N
36 30 N
36 31 H
36 32 T
36 33 N
36 34 N
36 35 T
36 36 N
36 37 B
36 38 T
36 39 N
36 40 B
36 41 N
36 42 N
36 43 N
36 44 N
36 45 T
36 46 H
36 47 N
36 48 H
36 49 T
36 50 N
37 1 T
37 2 N
37 3 T
37 4 N
37 5 T
37 6 N
37 7 N
37 8 H
37 9 N
37 10 N
37 11 T
37 12 N
37 13 N
37 14 H
37 15 N
37 16 B
37 17 H
37 18 T
37 19 B
37 20 H
37 21 N
37 22 N
37 23 N
37 24 N
37 25 H
37 26 H
37 27 N
37 28 B
37 29 H
37 30 N
37 31 N
37 32 N
37 33 B
37 34 H
37 35 T
37 36 N
37 37 H
37 38 T
37 39 N
37 40 N
37 41 N
37 42 N
37 43 N
37 44 N
37 45 T
37 46 N
37 47 N
37 48 H
37 49 N
37 50 N
38 1 N
38 2 B
38 3 N
38 4 H
38 5 B
38 6 N
38 7 H
38 8 H
38 9 N
38 10 B
38 11 T
38 12 B
38 13 N
38 14 N
38 15 H
38 16 N
38 17 N
38 18 H
38 19 H
38 20 N
38 21 H
38 22 T
38 23 N
38 24 N
38 25 T
38 26 B
38 27 H
38 28 H
38 29 N
38 30 N
38 31 T
38 32 N
38 33 N
38 34 H
38 35 N
38 36 N
38 37 N
38 38 N
38 39 B
38 40 T
38 41 N
38 42 T
38 43 H
38 44 N
38 45 B
38 46 T
38 47 N
38 48 T
38 49 N
38 50 N
39 1 N
39 2 N
39 3 H
39 4 N
39 5 B
39 6 N
39 7 T
39 8 T
39 9 N
39 10 T
39 11 H
39 12 B
39 13 B
39 14 H
39 15 N
39 16 H
39 17 H
39 18 H
39 19 N
39 20 N
39 21 H
39 22 H
39 23 T
39 24 N
39 25 H
39 26 T
39 27 N
39 28 N
39 29 H
39 30 N
39 31 H
39 32 N
39 33 N
39 34 N
39 35 T
39 36 H
39 37 T
39 38 N
39 39 N
39 40 T
39 41 N
39 42 N
39 43 N
39 44 N
39 45 N
39 46 T
39 47 H
39 48 H
39 49 N
39 50 N
40 1 N
40 2 N
40 3 N
40 4 N
40 5 B
40 6 N
40 7 N
40 8 T
40 9 N
40 10 N
40 11 N
40 12 N
40 13 N
40 14 B
40 15 B
40 16 N
40 17 B
40 18 N
40 19 T
40 20 B
40 21 N
40 22 N
40 23 H
40 24 T
40 25 H
40 26 T
40 27 N
40 28 N
40 29 N
40 30 N
40 31 H
40 32 N
40 33 H
40 34 T
40 35 N
40 36 H
40 37 N
40 38 H
40 39 H
40 40 B
40 41 N
40 42 N
40 43 N
40 44 N
40 45 N
40 46 N
40 47 N
40 48 T
40 49 H
40 50 H
41 1 H
41 2 H
41 3 T
41 4 H
41 5 N
41 6 N
41 7 N
41 8 T
41 9 T
41 10 N
41 11 B
41 12 B
41 13 N
41 14 N
41 15 H
41 16 N
41 17 N
41 18 T
41 19 N
41 20 H
41 21 T
41 22 N
41 23 N
41 24 H
41 25 N
41 26 N
41 27 T
41 28 T
41 29 H
41 30 N
41 31 N
41 32 T
41 33 B
41 34 T
41 35 N
41 36 B
41 37 T
41 38 T
41 39 N
41 40 N
41 41 T
41 42 B
41 43 B
41 44 N
41 45 N
41 46 T
41 47 N
41 48 N
41 49 N
41 50 H
42 1 H
42 2 H
42 3 N
42 4 N
42 5 H
42 6 N
42 7 B
42 8 N
42 9 N
42 10 N
42 11 B
42 12 H
42 13 N
42 14 H
42 15 T
42 16 N
42 17 H
42 18 N
42 19 N
42 20 B
42 21 N
42 22 N
42 23 T
42 24 T
42 25 N
42 26 N
42 27 T
42 28 B
42 29 N
42 30 N
42 31 B
42 32 N
42 33 H
42 34 T
42 35 N
42 36 N
42 37 T
42 38 T
42 39 T
42 40 N
42 41 H
42 42 T
42 43 N
42 44 N
42 45 N
42 46 N
42 47 T
42 48 H
42 49 H
42 50 N
43 1 H
43 2 N
43 3 H
43 4 N
43 5 H
43 6 B
43 7 T
43 8 T
43 9 N
43 10 N
43 11 N
43 12 T
43 13 N
43 14 H
43 15 B
43 16 H
43 17 N
43 18 N
43 19 N
43 20 N
43 21 N
43 22 N
43 23 N
43 24 N
43 25 H
43 26 N
43 27 T
43 28 N
43 29 T
43 30 N
43 31 H
43 32 H
43 33 H
43 34 N
43 35 B
43 36 N
43 37 H
43 38 H
43 39 H
43 40 B
43 41 H
43 42 N
43 43 T
43 44 N
43 45 N
43 46 B
43 47 H
43 48 N
43 49 T
43 50 B
44 1 B
44 2 T
44 3 T
44 4 T
44 5 T
44 6 N
44 7 T
44 8 N
44 9 N
44 10 T
44 11 H
44 12 H
44 13 N
44 14 T
44 15 B
44 16 B
44 17 N
44 18 N
44 19 T
44 20 H
44 21 N
44 22 T
44 23 N
44 24 N
44 25 N
44 26 N
44 27 H
44 28 H
44 29 N
44 30 N
44 31 N
44 32 N
44 33 H
44 34 B
44 35 H
44 36 N
44 37 H
44 38 N
44 39 B
44 40 B
44 41 N
44 42 T
44 43 H
44 44 T
44 45 T
44 46 N
44 47 B
44 48 H
44 49 N
44 50 N
45 1 N
45 2 N
45 3 H
45 4 H
45 5 H
45 6 N
45 7 N
45 8 N
45 9 H
45 10 N
45 11 T
45 12 N
45 13 N
45 14 T
45 15 H
45 16 N
45 17 H
45 18 B
45 19 B
45 20 N
45 21 N
45 22 H
45 23 N
45 24 N
45 25 N
45 26 N
45 27 H
45 28 N
45 29 H
45 30 H
45 31 H
45 32 N
45 33 B
45 34 H
45 35 T
45 36 N
45 37 N
45 38 H
45 39 T
45 40 N
45 41 N
45 42 N
45 43 T
45 44 N
45 45 H
45 46 N
45 47 H
45 48 N
45 49 N
45 50 T
46 1 H
46 2 B
46 3 N
46 4 N
46 5 N
46 6 T
46 7 N
46 8 B
46 9 H
46 10 N
46 11 H
46 12 N
46 13 T
46 14 H
46 15 H
46 16 N
46 17 N
46 18 N
46 19 N
46 20 H
46 21 B
46 22 N
46 23 N
46 24 H
46 25 N
46 26 N
46 27 N
46 28 N
46 29 T
46 30 N
46 31 N
46 32 N
46 33 B
46 34 T
46 35 N
46 36 N
46 37 B
46 38 H
46 39 H
46 40 H
46 41 N
46 42 H
46 43 N
46 44 N
46 45 N
46 46 N
46 47 N
46 48 N
46 49 N
46 50 B
47 1 N
47 2 N
47 3 B
47 4 N
47 5 T
47 6 H
47 7 N
47 8 T
47 9 H
47 10 T
47 11 H
47 12 T
47 13 N
47 14 N
47 15 H
47 16 N
47 17 N
47 18 T
47 19 T
47 20 N
47 21 H
47 22 N
47 23 H
47 24 H
47 25 T
47 26 N
47 27 B
47 28 N
47 29 T
47 30 N
47 31 N
47 32 B
